ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,download_speed_2,upload_speed_1,upload_speed_2,download_latency_1,download_latency_2,upload_latency_1,upload_latency_2
104.17.90.199,14.334291688239642,-1,306.5,-1,109,-1,15.111915921735118,13.556667454744165,-1,-1,361,252,-1,-1
104.16.110.226,13.00759565369176,-1,328.5,-1,155,-1,12.246432449579244,13.768758857804277,-1,-1,406,251,-1,-1
104.20.196.218,12.593494389279833,-1,328,-1,110,-1,14.450366144091504,10.736622634468162,-1,-1,383,273,-1,-1
104.24.182.218,11.155899019591251,-1,285.5,-1,27,-1,12.40407829332911,9.907719745853392,-1,-1,299,272,-1,-1
104.17.130.39,13.955925436714404,-1,311,-1,140,-1,13.701253551173386,14.210597322255422,-1,-1,381,241,-1,-1
104.20.156.201,11.773043297188195,-1,299,-1,146,-1,12.654594257770043,10.89149233660635,-1,-1,372,226,-1,-1
104.19.74.127,11.151883456900254,-1,326.5,-1,21,-1,14.212143601960921,8.091623311839589,-1,-1,337,316,-1,-1
104.25.6.82,12.717135855593797,-1,255,-1,16,-1,11.09556283716373,14.338708874023865,-1,-1,263,247,-1,-1
104.20.67.227,12.79033102991854,-1,374.5,-1,121,-1,11.929081254461133,13.651580805375948,-1,-1,435,314,-1,-1
104.19.149.131,13.781993125755578,-1,333.5,-1,195,-1,13.780248377951756,13.783737873559401,-1,-1,431,236,-1,-1
104.20.99.216,12.695240622380544,-1,282.5,-1,203,-1,10.181845857638393,15.208635387122694,-1,-1,384,181,-1,-1
104.20.187.241,13.148405742646219,-1,308,-1,170,-1,13.145680712782596,13.15113077250984,-1,-1,393,223,-1,-1
104.25.253.169,10.006647037588717,-1,314,-1,164,-1,6.521562871007092,13.49173120417034,-1,-1,396,232,-1,-1
104.22.40.187,13.35024531041524,-1,1076,-1,1588,-1,13.619697691714398,13.080792929116079,-1,-1,1870,282,-1,-1
