ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,download_speed_2,upload_speed_1,upload_speed_2,download_latency_1,download_latency_2,upload_latency_1,upload_latency_2
185.18.250.20,12.939556557338777,-1,216,-1,66,-1,12.41000034984671,13.469112764830845,-1,-1,249,183,-1,-1
185.18.250.22,11.037005157120742,-1,243,-1,42,-1,11.278733613993563,10.79527670024792,-1,-1,264,222,-1,-1
185.18.250.23,11.490821708538096,-1,288,-1,4,-1,11.368615462596802,11.613027954479389,-1,-1,286,290,-1,-1
185.18.250.25,11.835045825927494,-1,231.5,-1,39,-1,13.089305697874359,10.58078595398063,-1,-1,212,251,-1,-1
185.18.250.26,11.585517128269577,-1,223,-1,14,-1,12.246672976663707,10.924361279875448,-1,-1,230,216,-1,-1
185.18.250.27,11.418727823120905,-1,233,-1,8,-1,10.760516303495153,12.076939342746657,-1,-1,229,237,-1,-1
185.18.250.28,10.23346729183992,-1,267,-1,148,-1,9.999754506136641,10.4671800775432,-1,-1,341,193,-1,-1
185.18.250.30,13.849100702456866,-1,276,-1,166,-1,16.37767005443653,11.320531350477205,-1,-1,359,193,-1,-1
185.18.250.31,11.975250534694911,-1,271,-1,10,-1,11.51284694812879,12.437654121261035,-1,-1,266,276,-1,-1
185.18.250.32,13.381638548067983,-1,299,-1,44,-1,14.41683462481385,12.346442471322113,-1,-1,277,321,-1,-1
185.18.250.33,7.282344621570936,-1,225.5,-1,21,-1,2.734441176700279,11.830248066441593,-1,-1,215,236,-1,-1
185.18.250.34,15.134448192894704,-1,241,-1,18,-1,13.540751697278772,16.728144688510636,-1,-1,250,232,-1,-1
185.18.250.35,12.634787146238057,-1,293,-1,18,-1,13.655376963858386,11.614197328617728,-1,-1,284,302,-1,-1
185.18.250.37,12.176627656424735,-1,208.5,-1,23,-1,13.463935301062593,10.889320011786877,-1,-1,220,197,-1,-1
185.18.250.41,12.503472827295774,-1,238,-1,64,-1,12.343727255109922,12.663218399481625,-1,-1,206,270,-1,-1
185.18.250.47,13.058268651388364,-1,209.5,-1,23,-1,13.715751339895503,12.400785962881226,-1,-1,198,221,-1,-1
185.18.250.48,11.971439310553738,-1,255,-1,110,-1,13.56947499048208,10.373403630625397,-1,-1,200,310,-1,-1
185.18.250.49,15.132652823369643,-1,255,-1,8,-1,15.407473556561213,14.857832090178071,-1,-1,259,251,-1,-1
185.18.250.51,13.266409060469805,-1,344.5,-1,3,-1,12.803409189683356,13.729408931256255,-1,-1,343,346,-1,-1
185.18.250.52,13.880691985888973,-1,278,-1,134,-1,13.56300795371564,14.198376018062305,-1,-1,345,211,-1,-1
185.18.250.54,12.57404583340514,-1,279.5,-1,19,-1,12.818050686095338,12.330040980714944,-1,-1,270,289,-1,-1
185.18.250.58,12.741784429389387,-1,312,-1,254,-1,10.946576165511981,14.536992693266795,-1,-1,439,185,-1,-1
185.18.250.59,11.63171433639589,-1,260.5,-1,97,-1,8.853075640086688,14.41035303270509,-1,-1,309,212,-1,-1
185.18.250.64,14.075391795420487,-1,327.5,-1,109,-1,13.841263886949633,14.30951970389134,-1,-1,382,273,-1,-1
185.18.250.65,13.851629596296243,-1,327,-1,78,-1,13.317241222788995,14.386017969803492,-1,-1,366,288,-1,-1
185.18.250.67,13.513063456399754,-1,318,-1,56,-1,15.995198243128728,11.03092866967078,-1,-1,346,290,-1,-1
185.18.250.69,12.96100162537914,-1,306.5,-1,167,-1,13.301321928458302,12.62068132229998,-1,-1,390,223,-1,-1
185.18.250.75,12.752167904686694,-1,272,-1,32,-1,10.620085414687008,14.88425039468638,-1,-1,256,288,-1,-1
185.18.250.76,15.303675857669797,-1,253.5,-1,47,-1,15.461019878204924,15.14633183713467,-1,-1,277,230,-1,-1
185.18.250.80,12.475266625273907,-1,266,-1,14,-1,14.61019551051435,10.340337740033466,-1,-1,259,273,-1,-1
185.18.250.83,14.295605576195278,-1,285.5,-1,37,-1,14.108661168664252,14.482549983726305,-1,-1,304,267,-1,-1
185.18.250.85,11.93450613341239,-1,244.5,-1,53,-1,9.741597430860393,14.127414835964386,-1,-1,271,218,-1,-1
185.18.250.87,12.271292509078151,-1,262,-1,14,-1,14.504098087220171,10.038486930936129,-1,-1,255,269,-1,-1
185.18.250.88,13.672252119982215,-1,305,-1,4,-1,14.356773133669552,12.987731106294879,-1,-1,303,307,-1,-1
185.18.250.89,13.948590695821078,-1,265,-1,60,-1,14.135568547914543,13.761612843727614,-1,-1,295,235,-1,-1
185.18.250.91,11.673470708560153,-1,277.5,-1,73,-1,10.825194861374005,12.521746555746299,-1,-1,314,241,-1,-1
185.18.250.92,12.474205873144083,-1,260.5,-1,93,-1,12.008155519067078,12.940256227221088,-1,-1,214,307,-1,-1
185.18.250.93,12.69801696824325,-1,252.5,-1,79,-1,11.79535176694318,13.60068216954332,-1,-1,292,213,-1,-1
185.18.250.94,12.985134010949752,-1,212,-1,38,-1,10.714744583458085,15.255523438441418,-1,-1,193,231,-1,-1
185.18.250.95,13.600497938527122,-1,263.5,-1,39,-1,15.893767645979409,11.307228231074834,-1,-1,283,244,-1,-1
185.18.250.96,13.897587864341062,-1,267.5,-1,97,-1,15.406169800429447,12.389005928252676,-1,-1,316,219,-1,-1
185.18.250.99,15.927338077625606,-1,245.5,-1,17,-1,14.079976165493285,17.774699989757927,-1,-1,237,254,-1,-1
185.18.250.101,14.128859999499028,-1,278.5,-1,7,-1,14.106793291518528,14.150926707479528,-1,-1,282,275,-1,-1
185.18.250.103,12.187874416184346,-1,232.5,-1,55,-1,14.65925970948727,9.716489122881425,-1,-1,260,205,-1,-1
185.18.250.104,13.63449088291383,-1,258.5,-1,105,-1,14.384329393788324,12.884652372039339,-1,-1,311,206,-1,-1
185.18.250.105,11.078548557663769,-1,335,-1,54,-1,10.75088869906468,11.406208416262857,-1,-1,362,308,-1,-1
185.18.250.106,14.48481474522619,-1,354,-1,192,-1,15.388724173991534,13.580905316460846,-1,-1,450,258,-1,-1
185.18.250.108,11.645201344691085,-1,284.5,-1,187,-1,11.82429581238822,11.466106876993948,-1,-1,378,191,-1,-1
185.18.250.109,11.685599793314605,-1,315.5,-1,167,-1,13.500217396297357,9.870982190331855,-1,-1,399,232,-1,-1
185.18.250.111,12.640567840026572,-1,331.5,-1,125,-1,11.548005520846072,13.733130159207072,-1,-1,394,269,-1,-1
185.18.250.112,11.956408497790974,-1,210.5,-1,75,-1,14.754212705815783,9.158604289766165,-1,-1,248,173,-1,-1
185.18.250.113,13.133918767575388,-1,282,-1,110,-1,13.58837720734366,12.679460327807117,-1,-1,337,227,-1,-1
185.18.250.114,9.540383145707281,-1,249.5,-1,101,-1,13.053917705316547,6.026848586098014,-1,-1,300,199,-1,-1
185.18.250.115,12.037654195412477,-1,297,-1,142,-1,11.916025740606747,12.159282650218207,-1,-1,368,226,-1,-1
185.18.250.117,15.324793423892306,-1,224.5,-1,77,-1,16.200839867255645,14.448746980528968,-1,-1,263,186,-1,-1
185.18.250.119,10.893917972286228,-1,237,-1,44,-1,8.20600006091283,13.581835883659629,-1,-1,259,215,-1,-1
185.18.250.121,13.436347409743,-1,281.5,-1,55,-1,15.304136230408705,11.568558589077295,-1,-1,309,254,-1,-1
185.18.250.122,13.680505407096943,-1,275.5,-1,151,-1,12.868186564644905,14.492824249548981,-1,-1,351,200,-1,-1
185.18.250.124,13.660539292618555,-1,286,-1,16,-1,13.799668522906611,13.5214100623305,-1,-1,294,278,-1,-1
185.18.250.125,13.611411314953846,-1,214,-1,78,-1,14.282486444295657,12.940336185612036,-1,-1,253,175,-1,-1
185.18.250.128,11.853331775695796,-1,216,-1,4,-1,12.000701801074861,11.705961750316733,-1,-1,214,218,-1,-1
185.18.250.132,11.480244934726548,-1,297.5,-1,53,-1,7.0939393009385965,15.8665505685145,-1,-1,324,271,-1,-1
185.18.250.133,14.234768988261486,-1,247.5,-1,19,-1,14.400005327054133,14.06953264946884,-1,-1,257,238,-1,-1
185.18.250.135,14.723464478727035,-1,203,-1,20,-1,15.215988292547278,14.230940664906791,-1,-1,193,213,-1,-1
185.18.250.136,11.979302498999598,-1,219,-1,32,-1,12.724800299739844,11.233804698259352,-1,-1,203,235,-1,-1
185.18.250.138,14.783206332048781,-1,219.5,-1,27,-1,15.439798113708196,14.126614550389366,-1,-1,233,206,-1,-1
185.18.250.139,15.114106741977356,-1,246.5,-1,27,-1,13.959402287968382,16.268811195986327,-1,-1,233,260,-1,-1
185.18.250.142,11.172127783979676,-1,307.5,-1,105,-1,11.151520660453588,11.192734907505761,-1,-1,360,255,-1,-1
185.18.250.143,14.252949325949636,-1,265.5,-1,131,-1,12.692877193640967,15.813021458258305,-1,-1,331,200,-1,-1
185.18.250.144,11.738935967784709,-1,236.5,-1,35,-1,10.363211789336749,13.114660146232668,-1,-1,254,219,-1,-1
185.18.250.145,14.097434557245519,-1,235.5,-1,9,-1,15.30298982435593,12.891879290135108,-1,-1,231,240,-1,-1
185.18.250.146,13.141042239784293,-1,280,-1,104,-1,12.94963353251164,13.332450947056945,-1,-1,332,228,-1,-1
185.18.250.153,15.790251411686825,-1,247,-1,18,-1,13.358071813524623,18.222431009849025,-1,-1,256,238,-1,-1
185.18.250.154,15.17327491236004,-1,241.5,-1,95,-1,14.890284844013616,15.456264980706463,-1,-1,289,194,-1,-1
185.18.250.157,12.13543383069069,-1,309,-1,14,-1,10.939831487589284,13.331036173792095,-1,-1,316,302,-1,-1
185.18.250.159,13.528849578181076,-1,215.5,-1,19,-1,13.953476770322286,13.104222386039865,-1,-1,225,206,-1,-1
185.18.250.160,12.573881247931055,-1,268.5,-1,137,-1,13.370988711851929,11.776773784010182,-1,-1,337,200,-1,-1
185.18.250.162,13.549629314946408,-1,231,-1,8,-1,14.559654444404043,12.539604185488772,-1,-1,227,235,-1,-1
185.18.250.166,10.91423907475956,-1,282.5,-1,85,-1,8.737471994755467,13.091006154763656,-1,-1,325,240,-1,-1
185.18.250.168,15.239004124924277,-1,230,-1,60,-1,15.109463339752049,15.368544910096505,-1,-1,260,200,-1,-1
185.18.250.169,14.315144408864661,-1,280,-1,18,-1,15.008376173773984,13.62191264395534,-1,-1,289,271,-1,-1
185.18.250.170,13.154005966574022,-1,221,-1,120,-1,14.449815682442084,11.858196250705962,-1,-1,281,161,-1,-1
185.18.250.172,13.493916777133126,-1,231,-1,100,-1,15.52759798624075,11.460235568025503,-1,-1,281,181,-1,-1
185.18.250.176,12.787468291073843,-1,227.5,-1,1,-1,14.22617419004568,11.348762392102007,-1,-1,228,227,-1,-1
185.18.250.179,12.393383383252907,-1,258,-1,44,-1,15.649067776507055,9.137698989998757,-1,-1,280,236,-1,-1
185.18.250.186,9.761971737239914,-1,248.5,-1,91,-1,10.409875849116412,9.114067625363415,-1,-1,294,203,-1,-1
185.18.250.187,13.390406272987834,-1,232.5,-1,39,-1,14.947027641118627,11.83378490485704,-1,-1,252,213,-1,-1
185.18.250.190,15.078813765977618,-1,308,-1,54,-1,11.511984141216322,18.64564339073891,-1,-1,335,281,-1,-1
185.18.250.192,14.944176188573238,-1,288.5,-1,31,-1,15.023769010221885,14.864583366924592,-1,-1,304,273,-1,-1
185.18.250.194,11.308998954827977,-1,281.5,-1,19,-1,9.528525804154018,13.089472105501935,-1,-1,291,272,-1,-1
185.18.250.196,15.600534206994,-1,237.5,-1,51,-1,15.161900765405754,16.039167648582247,-1,-1,263,212,-1,-1
185.18.250.201,16.084520730798918,-1,258,-1,94,-1,16.2956221392662,15.873419322331634,-1,-1,305,211,-1,-1
185.18.250.214,13.497519040556023,-1,321.5,-1,5,-1,11.462418640224021,15.532619440888025,-1,-1,324,319,-1,-1
185.18.250.220,14.088728583368592,-1,253,-1,70,-1,13.272776512589584,14.904680654147603,-1,-1,288,218,-1,-1
185.18.250.222,13.352217397180741,-1,240.5,-1,69,-1,12.987619778323563,13.71681501603792,-1,-1,275,206,-1,-1
185.18.250.226,9.831084770636954,-1,271.5,-1,21,-1,8.882231163534152,10.779938377739755,-1,-1,282,261,-1,-1
185.18.250.227,12.79430131042457,-1,226,-1,8,-1,12.047342562233597,13.541260058615544,-1,-1,230,222,-1,-1
185.18.250.232,11.15529833391787,-1,267.5,-1,99,-1,11.50308463025611,10.807512037579631,-1,-1,317,218,-1,-1
185.18.250.233,9.72821757839009,-1,284.5,-1,123,-1,8.71532313180713,10.74111202497305,-1,-1,346,223,-1,-1
185.18.250.235,13.532046872408044,-1,264,-1,30,-1,13.658748461314854,13.405345283501234,-1,-1,279,249,-1,-1
185.18.250.236,12.649027238021006,-1,287.5,-1,93,-1,12.381962365853473,12.916092110188536,-1,-1,334,241,-1,-1
185.18.250.237,12.446866424133297,-1,248.5,-1,87,-1,12.072957242334988,12.820775605931605,-1,-1,292,205,-1,-1
185.18.250.238,14.316795088050638,-1,273.5,-1,59,-1,13.169802577678725,15.46378759842255,-1,-1,303,244,-1,-1
185.18.250.239,12.145613935597076,-1,726,-1,898,-1,12.390315698394383,11.90091217279977,-1,-1,277,1175,-1,-1
185.18.250.240,14.020083288632994,-1,218.5,-1,15,-1,13.339793350672483,14.700373226593506,-1,-1,226,211,-1,-1
185.18.250.241,12.564095947265763,-1,430.5,-1,589,-1,12.2360485496711,12.892143344860425,-1,-1,725,136,-1,-1
185.18.250.242,9.852374411709643,-1,305.5,-1,181,-1,9.345373414084536,10.35937540933475,-1,-1,396,215,-1,-1
185.18.250.243,9.777272729508747,-1,261,-1,130,-1,11.42746688237506,8.127078576642434,-1,-1,326,196,-1,-1
185.18.250.244,11.989731382080041,-1,278,-1,14,-1,10.407404618879731,13.57205814528035,-1,-1,285,271,-1,-1
185.18.250.245,12.105128790964462,-1,213.5,-1,81,-1,9.196343814179185,15.01391376774974,-1,-1,254,173,-1,-1
185.18.250.246,10.244070175848258,-1,186,-1,78,-1,9.456817876501532,11.031322475194983,-1,-1,225,147,-1,-1
185.18.250.247,14.091165741074434,-1,210.5,-1,117,-1,11.491641001756664,16.690690480392206,-1,-1,269,152,-1,-1
185.18.250.248,11.76239788462348,-1,245.5,-1,179,-1,10.302438779926815,13.222356989320145,-1,-1,335,156,-1,-1
185.18.250.249,11.359561412774319,-1,209,-1,72,-1,14.067358980823979,8.651763844724659,-1,-1,245,173,-1,-1
185.18.250.250,13.736934904222501,-1,350,-1,48,-1,13.046331011685945,14.427538796759057,-1,-1,326,374,-1,-1
185.18.250.251,12.16177902524247,-1,192.5,-1,107,-1,9.861457007027616,14.462101043457327,-1,-1,246,139,-1,-1
185.18.250.252,12.785786722146526,-1,293.5,-1,189,-1,14.300648760819271,11.27092468347378,-1,-1,199,388,-1,-1
185.18.250.253,11.272099937484152,-1,197.5,-1,69,-1,7.842171130269516,14.702028744698788,-1,-1,232,163,-1,-1
185.18.250.254,14.912743401242277,-1,267,-1,272,-1,13.638310273112408,16.187176529372145,-1,-1,403,131,-1,-1
173.245.49.0,13.254513077900858,-1,170.5,-1,23,-1,13.783340091278692,12.725686064523025,-1,-1,159,182,-1,-1
173.245.49.1,13.066710773607653,-1,197.5,-1,41,-1,11.015431683050537,15.117989864164771,-1,-1,177,218,-1,-1
173.245.49.2,12.208799934013522,-1,206.5,-1,75,-1,13.20726797835506,11.210331889671982,-1,-1,169,244,-1,-1
173.245.49.7,12.539604291594047,-1,213.5,-1,37,-1,13.69724774712088,11.381960836067215,-1,-1,232,195,-1,-1
173.245.49.10,13.857466779658086,-1,251.5,-1,19,-1,14.003343857590268,13.711589701725906,-1,-1,261,242,-1,-1
173.245.49.15,12.625527521711769,-1,226,-1,28,-1,14.852890475528145,10.398164567895392,-1,-1,212,240,-1,-1
173.245.49.17,9.044497635866747,-1,278.5,-1,47,-1,2.455549240968158,15.633446030765336,-1,-1,255,302,-1,-1
173.245.49.18,11.767969313710786,-1,281.5,-1,85,-1,10.350338516883621,13.185600110537953,-1,-1,239,324,-1,-1
173.245.49.19,13.29791433400897,-1,286,-1,70,-1,12.640173599810968,13.955655068206973,-1,-1,321,251,-1,-1
173.245.49.20,12.239801190930534,-1,231,-1,46,-1,11.452115997298245,13.027486384562822,-1,-1,254,208,-1,-1
173.245.49.22,12.89221732794449,-1,213,-1,64,-1,12.446887769681432,13.33754688620755,-1,-1,245,181,-1,-1
173.245.49.27,12.686262410594669,-1,280.5,-1,41,-1,12.9654568626531,12.407067958536237,-1,-1,301,260,-1,-1
173.245.49.29,10.62774053695426,-1,222.5,-1,81,-1,7.641323752089303,13.614157321819215,-1,-1,263,182,-1,-1
173.245.49.31,12.211469293744315,-1,314.5,-1,15,-1,11.071784134365384,13.351154453123248,-1,-1,322,307,-1,-1
173.245.49.34,12.93408892873163,-1,230,-1,46,-1,11.37110268824568,14.49707516921758,-1,-1,253,207,-1,-1
173.245.49.42,14.861691284285708,-1,224.5,-1,43,-1,15.812077881994043,13.911304686577376,-1,-1,246,203,-1,-1
173.245.49.43,13.775081305552725,-1,239.5,-1,39,-1,15.097367072732645,12.452795538372802,-1,-1,259,220,-1,-1
173.245.49.48,14.822008525007135,-1,291.5,-1,111,-1,14.68235630588501,14.96166074412926,-1,-1,347,236,-1,-1
173.245.49.49,12.358807947690908,-1,266.5,-1,153,-1,12.658923888790742,12.058692006591073,-1,-1,343,190,-1,-1
173.245.49.52,11.508786417097078,-1,318.5,-1,125,-1,12.215663818567034,10.801909015627123,-1,-1,381,256,-1,-1
173.245.49.58,14.256181854767448,-1,236.5,-1,3,-1,10.589999447862315,17.92236426167258,-1,-1,235,238,-1,-1
173.245.49.72,14.524376169781425,-1,246,-1,148,-1,14.731900947701142,14.316851391861707,-1,-1,320,172,-1,-1
173.245.49.74,13.211605213997615,-1,265.5,-1,45,-1,14.801274389171398,11.621936038823833,-1,-1,288,243,-1,-1
173.245.49.89,11.274085423967183,-1,273,-1,82,-1,7.393576558871178,15.154594289063187,-1,-1,314,232,-1,-1
173.245.49.93,12.785444172008209,-1,289.5,-1,107,-1,16.205880149510513,9.365008194505906,-1,-1,343,236,-1,-1
173.245.49.97,12.275479368688757,-1,391,-1,234,-1,11.092793518667534,13.45816521870998,-1,-1,508,274,-1,-1
173.245.49.100,13.395524997502935,-1,277,-1,128,-1,11.957959164099519,14.83309083090635,-1,-1,341,213,-1,-1
173.245.49.101,13.447855349414493,-1,270,-1,80,-1,12.514088713546299,14.381621985282687,-1,-1,310,230,-1,-1
173.245.49.105,13.235715523926215,-1,240.5,-1,19,-1,12.289651477861735,14.181779569990695,-1,-1,231,250,-1,-1
173.245.49.114,13.511636605270162,-1,291.5,-1,39,-1,14.559725194694884,12.46354801584544,-1,-1,311,272,-1,-1
173.245.49.117,13.549435028502558,-1,259.5,-1,31,-1,15.470001163419214,11.628868893585903,-1,-1,275,244,-1,-1
173.245.49.126,14.10572246791526,-1,197.5,-1,19,-1,13.362348783570908,14.849096152259612,-1,-1,188,207,-1,-1
173.245.49.128,13.184722850512465,-1,274.5,-1,111,-1,14.895728967742656,11.473716733282272,-1,-1,330,219,-1,-1
173.245.49.130,12.265277251200303,-1,276.5,-1,103,-1,10.758457539558599,13.772096962842006,-1,-1,328,225,-1,-1
173.245.49.134,14.162854141034067,-1,348.5,-1,147,-1,13.722016070760075,14.603692211308061,-1,-1,422,275,-1,-1
173.245.49.149,11.970048647198364,-1,250,-1,38,-1,10.856268648300652,13.083828646096078,-1,-1,269,231,-1,-1
173.245.49.151,10.3259668883808,-1,320.5,-1,157,-1,9.606568972085897,11.045364804675701,-1,-1,399,242,-1,-1
173.245.49.155,12.465209541278458,-1,269.5,-1,15,-1,10.559290508389521,14.371128574167395,-1,-1,262,277,-1,-1
