ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
194.53.53.191,0.15277024004723258,-1,221,-1,-1,-1,0.15277024004723258,-1,221,-1
194.53.53.32,0.17254223666973376,-1,267,-1,-1,-1,0.17254223666973376,-1,267,-1
194.53.53.1,0.19756620171239994,-1,265,-1,-1,-1,0.19756620171239994,-1,265,-1
194.53.53.188,0.16117335816507003,-1,233,-1,-1,-1,0.16117335816507003,-1,233,-1
194.53.53.232,0.1918971017004911,-1,192,-1,-1,-1,0.1918971017004911,-1,192,-1
194.53.53.158,0.16901420710097262,-1,351,-1,-1,-1,0.16901420710097262,-1,351,-1
194.53.53.71,0.18495149555283907,-1,355,-1,-1,-1,0.18495149555283907,-1,355,-1
194.53.53.176,0.1205729057767131,-1,259,-1,-1,-1,0.1205729057767131,-1,259,-1
194.53.53.63,0.20414649602381643,-1,283,-1,-1,-1,0.20414649602381643,-1,283,-1
194.53.53.224,0.16893398600482126,-1,248,-1,-1,-1,0.16893398600482126,-1,248,-1
194.53.53.105,0.18722729321526366,-1,270,-1,-1,-1,0.18722729321526366,-1,270,-1
194.53.53.214,0.14440023731384258,-1,279,-1,-1,-1,0.14440023731384258,-1,279,-1
194.53.53.227,0.21876902009661758,-1,255,-1,-1,-1,0.21876902009661758,-1,255,-1
194.53.53.193,0.1835023412768889,-1,325,-1,-1,-1,0.1835023412768889,-1,325,-1
194.53.53.110,0.1725519313386081,-1,298,-1,-1,-1,0.1725519313386081,-1,298,-1
194.53.53.89,0.14918675038734056,-1,240,-1,-1,-1,0.14918675038734056,-1,240,-1
194.53.53.24,0.15563485021357915,-1,281,-1,-1,-1,0.15563485021357915,-1,281,-1
194.53.53.103,0.18248679269219206,-1,237,-1,-1,-1,0.18248679269219206,-1,237,-1
194.53.53.241,0.19253300220485728,-1,263,-1,-1,-1,0.19253300220485728,-1,263,-1
45.80.111.89,0.1343699233904461,-1,231,-1,-1,-1,0.1343699233904461,-1,231,-1
45.80.111.170,0.16829568475091322,-1,237,-1,-1,-1,0.16829568475091322,-1,237,-1
45.80.111.191,0.14829381660729085,-1,264,-1,-1,-1,0.14829381660729085,-1,264,-1
45.80.111.114,0.18607987618706917,-1,223,-1,-1,-1,0.18607987618706917,-1,223,-1
45.80.111.50,0.156108797769271,-1,210,-1,-1,-1,0.156108797769271,-1,210,-1
45.80.111.243,0.18268820115583492,-1,307,-1,-1,-1,0.18268820115583492,-1,307,-1
45.80.111.165,0.17433587999607913,-1,254,-1,-1,-1,0.17433587999607913,-1,254,-1
45.80.111.143,0.16064769617721675,-1,214,-1,-1,-1,0.16064769617721675,-1,214,-1
45.80.111.237,0.16440051177992715,-1,192,-1,-1,-1,0.16440051177992715,-1,192,-1
45.80.111.59,0.14976764111377613,-1,254,-1,-1,-1,0.14976764111377613,-1,254,-1
45.80.111.62,0.13867332168560656,-1,204,-1,-1,-1,0.13867332168560656,-1,204,-1
45.80.111.96,0.14563717712577612,-1,231,-1,-1,-1,0.14563717712577612,-1,231,-1
45.80.111.227,0.1665646596880886,-1,302,-1,-1,-1,0.1665646596880886,-1,302,-1
45.80.111.68,0.12290985454615451,-1,275,-1,-1,-1,0.12290985454615451,-1,275,-1
45.80.111.0,0.15423199781915317,-1,207,-1,-1,-1,0.15423199781915317,-1,207,-1
45.80.111.29,0.1439003613766477,-1,287,-1,-1,-1,0.1439003613766477,-1,287,-1
