ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.0,14.746711496121447,-1,133,-1,-1,-1,14.746711496121447,-1,133,-1
185.18.250.1,13.379490792196371,-1,142,-1,-1,-1,13.379490792196371,-1,142,-1
185.18.250.2,16.128662534346507,-1,141,-1,-1,-1,16.128662534346507,-1,141,-1
185.18.250.3,13.825827035676589,-1,126,-1,-1,-1,13.825827035676589,-1,126,-1
185.18.250.4,15.302259800773646,-1,134,-1,-1,-1,15.302259800773646,-1,134,-1
185.18.250.5,16.32835239041824,-1,160,-1,-1,-1,16.32835239041824,-1,160,-1
185.18.250.6,15.52647752612918,-1,145,-1,-1,-1,15.52647752612918,-1,145,-1
185.18.250.7,15.320067228071785,-1,139,-1,-1,-1,15.320067228071785,-1,139,-1
185.18.250.8,11.13197707503339,-1,132,-1,-1,-1,11.13197707503339,-1,132,-1
185.18.250.9,14.11686398798577,-1,136,-1,-1,-1,14.11686398798577,-1,136,-1
185.18.250.10,14.690644321604987,-1,142,-1,-1,-1,14.690644321604987,-1,142,-1
185.18.250.11,15.485424905521064,-1,130,-1,-1,-1,15.485424905521064,-1,130,-1
185.18.250.12,15.10087402741407,-1,148,-1,-1,-1,15.10087402741407,-1,148,-1
