ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.1,13.594165954968512,-1,327,-1,-1,-1,13.594165954968512,-1,327,-1
185.18.250.88,12.6579190113582,-1,248,-1,-1,-1,12.6579190113582,-1,248,-1
185.18.250.124,15.575865748572824,-1,232,-1,-1,-1,15.575865748572824,-1,232,-1
185.18.250.166,13.42061880126159,-1,217,-1,-1,-1,13.42061880126159,-1,217,-1
185.18.250.169,12.600072929059865,-1,240,-1,-1,-1,12.600072929059865,-1,240,-1
185.18.250.199,12.31336554907106,-1,324,-1,-1,-1,12.31336554907106,-1,324,-1
185.18.250.200,13.675257623611746,-1,301,-1,-1,-1,13.675257623611746,-1,301,-1
185.18.250.6,10.652571184505762,-1,348,-1,-1,-1,10.652571184505762,-1,348,-1
185.18.250.144,6.375520856277087,-1,336,-1,-1,-1,6.375520856277087,-1,336,-1
185.18.250.135,8.554979393191664,-1,340,-1,-1,-1,8.554979393191664,-1,340,-1
185.18.250.61,13.242793238481203,-1,240,-1,-1,-1,13.242793238481203,-1,240,-1
185.18.250.141,7.686340284004745,-1,340,-1,-1,-1,7.686340284004745,-1,340,-1
185.18.250.119,13.999582812477772,-1,313,-1,-1,-1,13.999582812477772,-1,313,-1
185.18.250.137,12.09334063506947,-1,258,-1,-1,-1,12.09334063506947,-1,258,-1
185.18.250.222,12.091209798010905,-1,285,-1,-1,-1,12.091209798010905,-1,285,-1
185.18.250.194,11.703090316069911,-1,290,-1,-1,-1,11.703090316069911,-1,290,-1
173.245.49.212,13.808414359987186,-1,285,-1,-1,-1,13.808414359987186,-1,285,-1
173.245.58.155,14.762056592753526,-1,276,-1,-1,-1,14.762056592753526,-1,276,-1
173.245.58.192,13.966985921300958,-1,233,-1,-1,-1,13.966985921300958,-1,233,-1
173.245.49.237,13.318307840087533,-1,160,-1,-1,-1,13.318307840087533,-1,160,-1
173.245.58.66,16.33178611543323,-1,137,-1,-1,-1,16.33178611543323,-1,137,-1
173.245.59.44,14.71381347738542,-1,133,-1,-1,-1,14.71381347738542,-1,133,-1
154.84.175.204,11.7699537229361,-1,158,-1,-1,-1,11.7699537229361,-1,158,-1
154.84.175.144,14.331947870239773,-1,153,-1,-1,-1,14.331947870239773,-1,153,-1
154.84.175.138,14.648415593962456,-1,150,-1,-1,-1,14.648415593962456,-1,150,-1
154.84.175.185,12.310225374031512,-1,172,-1,-1,-1,12.310225374031512,-1,172,-1
154.84.175.36,14.082795535983697,-1,143,-1,-1,-1,14.082795535983697,-1,143,-1
154.84.175.116,12.055636944701822,-1,161,-1,-1,-1,12.055636944701822,-1,161,-1
154.84.175.2,14.486931031994626,-1,152,-1,-1,-1,14.486931031994626,-1,152,-1
154.84.175.161,14.285188028853703,-1,147,-1,-1,-1,14.285188028853703,-1,147,-1
154.84.175.207,13.945614127228254,-1,177,-1,-1,-1,13.945614127228254,-1,177,-1
154.84.175.82,15.490630280420644,-1,160,-1,-1,-1,15.490630280420644,-1,160,-1
154.84.175.246,13.018597032366557,-1,182,-1,-1,-1,13.018597032366557,-1,182,-1
154.84.175.234,13.986158492747428,-1,180,-1,-1,-1,13.986158492747428,-1,180,-1
154.84.175.15,10.296330714737932,-1,157,-1,-1,-1,10.296330714737932,-1,157,-1
154.84.175.247,12.31370670021694,-1,269,-1,-1,-1,12.31370670021694,-1,269,-1
154.84.175.61,13.610102711511386,-1,207,-1,-1,-1,13.610102711511386,-1,207,-1
154.84.175.239,11.757093165403383,-1,225,-1,-1,-1,11.757093165403383,-1,225,-1
154.84.175.54,8.434664582213335,-1,209,-1,-1,-1,8.434664582213335,-1,209,-1
154.84.175.151,9.97556286334634,-1,201,-1,-1,-1,9.97556286334634,-1,201,-1
154.84.175.102,9.87466946076016,-1,201,-1,-1,-1,9.87466946076016,-1,201,-1
154.84.175.244,13.57114434200744,-1,218,-1,-1,-1,13.57114434200744,-1,218,-1
185.238.228.158,12.944580191157513,-1,260,-1,-1,-1,12.944580191157513,-1,260,-1
185.238.228.240,13.034545063540001,-1,318,-1,-1,-1,13.034545063540001,-1,318,-1
185.238.228.112,14.348301319381388,-1,278,-1,-1,-1,14.348301319381388,-1,278,-1
185.238.228.140,13.611766787854826,-1,230,-1,-1,-1,13.611766787854826,-1,230,-1
185.238.228.146,15.289448857613309,-1,251,-1,-1,-1,15.289448857613309,-1,251,-1
185.238.228.186,14.667477558884313,-1,230,-1,-1,-1,14.667477558884313,-1,230,-1
185.238.228.194,10.291706323604112,-1,316,-1,-1,-1,10.291706323604112,-1,316,-1
185.238.228.250,14.245418068371448,-1,324,-1,-1,-1,14.245418068371448,-1,324,-1
185.238.228.29,15.029993384748959,-1,290,-1,-1,-1,15.029993384748959,-1,290,-1
185.238.228.124,9.912540908477629,-1,215,-1,-1,-1,9.912540908477629,-1,215,-1
185.238.228.126,13.051703670638345,-1,271,-1,-1,-1,13.051703670638345,-1,271,-1
185.238.228.75,9.851506761363561,-1,251,-1,-1,-1,9.851506761363561,-1,251,-1
185.238.228.59,15.043832650896128,-1,200,-1,-1,-1,15.043832650896128,-1,200,-1
185.238.228.37,12.341017040178231,-1,258,-1,-1,-1,12.341017040178231,-1,258,-1
185.176.26.146,12.762430670840772,-1,290,-1,-1,-1,12.762430670840772,-1,290,-1
185.176.26.26,14.369573319149143,-1,229,-1,-1,-1,14.369573319149143,-1,229,-1
185.176.26.108,15.098980421719503,-1,218,-1,-1,-1,15.098980421719503,-1,218,-1
185.176.26.157,11.852119972723134,-1,233,-1,-1,-1,11.852119972723134,-1,233,-1
185.176.26.219,13.337665406272118,-1,241,-1,-1,-1,13.337665406272118,-1,241,-1
185.176.26.16,12.20254988188816,-1,236,-1,-1,-1,12.20254988188816,-1,236,-1
185.176.26.238,13.337916685580597,-1,287,-1,-1,-1,13.337916685580597,-1,287,-1
185.176.26.100,8.632251197175389,-1,276,-1,-1,-1,8.632251197175389,-1,276,-1
185.176.26.93,11.54482501201418,-1,222,-1,-1,-1,11.54482501201418,-1,222,-1
185.176.26.232,12.83055046392597,-1,271,-1,-1,-1,12.83055046392597,-1,271,-1
185.176.26.228,9.747109300462107,-1,280,-1,-1,-1,9.747109300462107,-1,280,-1
185.176.26.233,13.946554015909609,-1,268,-1,-1,-1,13.946554015909609,-1,268,-1
185.176.26.143,9.362092526770109,-1,253,-1,-1,-1,9.362092526770109,-1,253,-1
203.22.223.6,14.551122338322827,-1,312,-1,-1,-1,14.551122338322827,-1,312,-1
203.22.223.209,15.347136202014047,-1,248,-1,-1,-1,15.347136202014047,-1,248,-1
203.22.223.204,13.126619271630599,-1,265,-1,-1,-1,13.126619271630599,-1,265,-1
203.22.223.153,12.456493555905478,-1,257,-1,-1,-1,12.456493555905478,-1,257,-1
203.22.223.139,10.92925080649429,-1,277,-1,-1,-1,10.92925080649429,-1,277,-1
203.22.223.97,14.612793753749333,-1,407,-1,-1,-1,14.612793753749333,-1,407,-1
203.22.223.9,15.16908802246885,-1,283,-1,-1,-1,15.16908802246885,-1,283,-1
203.22.223.29,13.363537377653184,-1,364,-1,-1,-1,13.363537377653184,-1,364,-1
203.22.223.177,10.980789122331812,-1,267,-1,-1,-1,10.980789122331812,-1,267,-1
203.22.223.41,12.821691635692265,-1,242,-1,-1,-1,12.821691635692265,-1,242,-1
