ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,download_speed_2,upload_speed_1,upload_speed_2,download_latency_1,download_latency_2,upload_latency_1,upload_latency_2
104.27.61.87,14.143079145188661,-1,162,-1,10,-1,14.564601169871823,13.721557120505498,-1,-1,167,157,-1,-1
104.22.1.61,11.971959034731473,-1,188,-1,54,-1,10.978645067339707,12.96527300212324,-1,-1,215,161,-1,-1
104.17.88.184,11.210619322381616,-1,194,-1,62,-1,8.91108829115656,13.510150353606672,-1,-1,225,163,-1,-1
104.24.205.154,10.645238090012057,-1,173,-1,26,-1,10.140182316435919,11.150293863588196,-1,-1,186,160,-1,-1
172.64.155.137,13.500593373464245,-1,186,-1,28,-1,12.77288163994918,14.22830510697931,-1,-1,200,172,-1,-1
104.18.30.181,12.482508075745018,-1,186.5,-1,39,-1,10.968843684879122,13.996172466610915,-1,-1,206,167,-1,-1
104.20.209.26,10.062666394513158,-1,204,-1,64,-1,7.753539556162845,12.371793232863471,-1,-1,236,172,-1,-1
104.16.226.166,11.481788223854286,-1,192,-1,38,-1,11.551487173449633,11.412089274258939,-1,-1,211,173,-1,-1
104.18.191.28,14.10056018515537,-1,168,-1,28,-1,13.34379130748351,14.85732906282723,-1,-1,182,154,-1,-1
172.64.192.175,13.055559549601309,-1,190,-1,42,-1,10.189520236433543,15.921598862769073,-1,-1,169,211,-1,-1
104.18.184.74,9.869881760974968,-1,186.5,-1,27,-1,6.277275793059432,13.462487728890505,-1,-1,173,200,-1,-1
104.19.115.23,9.599494233522,-1,211.5,-1,33,-1,9.03583414170324,10.16315432534076,-1,-1,228,195,-1,-1
104.19.33.118,7.44542071339897,-1,175,-1,38,-1,2.3806886558986116,12.510152770899328,-1,-1,194,156,-1,-1
104.18.18.188,7.703304172327019,-1,179.5,-1,37,-1,2.5530086287661917,12.853599715887846,-1,-1,198,161,-1,-1
104.18.122.102,12.986726586412907,-1,161,-1,20,-1,13.986182455947228,11.987270716878584,-1,-1,171,151,-1,-1
104.17.136.172,13.460634738112141,-1,171.5,-1,35,-1,13.144818669274821,13.77645080694946,-1,-1,189,154,-1,-1
104.27.96.73,12.866081175563778,-1,197.5,-1,13,-1,13.344136746834229,12.388025604293325,-1,-1,204,191,-1,-1
104.17.251.123,9.1534399083587,-1,211,-1,74,-1,10.98327177706368,7.323608039653723,-1,-1,248,174,-1,-1
104.16.196.228,10.357906376234569,-1,233.5,-1,79,-1,12.993983541913366,7.7218292105557715,-1,-1,194,273,-1,-1
104.18.182.120,11.645790952310382,-1,218.5,-1,27,-1,14.790003214846841,8.501578689773924,-1,-1,205,232,-1,-1
162.159.192.126,12.005818551812116,-1,195.5,-1,43,-1,11.467777301781064,12.543859801843166,-1,-1,217,174,-1,-1
104.22.5.164,13.223732354028003,-1,188,-1,48,-1,13.421163890507916,13.02630081754809,-1,-1,212,164,-1,-1
104.20.13.226,11.094429497285496,-1,211,-1,48,-1,9.383988431631236,12.804870562939755,-1,-1,235,187,-1,-1
172.67.242.122,14.05309927535949,-1,201.5,-1,47,-1,12.79258766788324,15.313610882835738,-1,-1,225,178,-1,-1
104.21.9.169,12.572183185966786,-1,198,-1,48,-1,11.286742543932522,13.857623828001051,-1,-1,222,174,-1,-1
104.20.207.226,10.082336314262363,-1,192.5,-1,75,-1,7.243060618360194,12.921612010164534,-1,-1,230,155,-1,-1
172.66.44.234,13.049222964480979,-1,186.5,-1,59,-1,14.576333049907161,11.522112879054795,-1,-1,216,157,-1,-1
104.18.16.132,11.392932381252452,-1,216,-1,22,-1,8.895722384934736,13.890142377570168,-1,-1,227,205,-1,-1
