ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.227,10.216286707195728,-1,224,-1,-1,-1,10.216286707195728,-1,224,-1
185.18.250.203,13.323961924746973,-1,200,-1,-1,-1,13.323961924746973,-1,200,-1
185.18.250.66,13.831588173419792,-1,208,-1,-1,-1,13.831588173419792,-1,208,-1
185.18.250.204,9.764878449346142,-1,217,-1,-1,-1,9.764878449346142,-1,217,-1
185.18.250.166,7.696523907414504,-1,224,-1,-1,-1,7.696523907414504,-1,224,-1
185.18.250.224,12.15106600115496,-1,189,-1,-1,-1,12.15106600115496,-1,189,-1
185.18.250.21,11.858165842138632,-1,239,-1,-1,-1,11.858165842138632,-1,239,-1
185.18.250.152,10.532637173594665,-1,269,-1,-1,-1,10.532637173594665,-1,269,-1
185.18.250.226,7.42204519238767,-1,241,-1,-1,-1,7.42204519238767,-1,241,-1
185.18.250.235,14.295450508216652,-1,230,-1,-1,-1,14.295450508216652,-1,230,-1
185.18.250.38,7.653163160896457,-1,265,-1,-1,-1,7.653163160896457,-1,265,-1
185.18.250.185,9.119913420915884,-1,214,-1,-1,-1,9.119913420915884,-1,214,-1
185.18.250.108,9.336456736142972,-1,257,-1,-1,-1,9.336456736142972,-1,257,-1
185.18.250.123,7.6998021171208855,-1,195,-1,-1,-1,7.6998021171208855,-1,195,-1
185.18.250.74,9.082810114120898,-1,210,-1,-1,-1,9.082810114120898,-1,210,-1
185.18.250.178,10.45688797001492,-1,263,-1,-1,-1,10.45688797001492,-1,263,-1
185.18.250.137,11.801339670886293,-1,232,-1,-1,-1,11.801339670886293,-1,232,-1
185.18.250.89,9.778416558349264,-1,233,-1,-1,-1,9.778416558349264,-1,233,-1
185.18.250.50,11.72281268703562,-1,239,-1,-1,-1,11.72281268703562,-1,239,-1
185.18.250.186,12.658763842316278,-1,213,-1,-1,-1,12.658763842316278,-1,213,-1
