ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.0,16.007077049067046,-1,182,-1,-1,-1,16.007077049067046,-1,182,-1
185.18.250.1,14.979356105916253,-1,325,-1,-1,-1,14.979356105916253,-1,325,-1
185.18.250.5,14.528456251211974,-1,328,-1,-1,-1,14.528456251211974,-1,328,-1
185.18.250.6,13.315715754235006,-1,292,-1,-1,-1,13.315715754235006,-1,292,-1
185.18.250.7,14.801655869499596,-1,302,-1,-1,-1,14.801655869499596,-1,302,-1
185.18.250.8,14.85892573745094,-1,205,-1,-1,-1,14.85892573745094,-1,205,-1
185.18.250.9,16.177901261333698,-1,182,-1,-1,-1,16.177901261333698,-1,182,-1
185.18.250.10,11.085428482669695,-1,263,-1,-1,-1,11.085428482669695,-1,263,-1
185.18.250.11,14.94318758861983,-1,290,-1,-1,-1,14.94318758861983,-1,290,-1
185.18.250.12,14.020177628252876,-1,347,-1,-1,-1,14.020177628252876,-1,347,-1
185.18.250.13,13.257030066388596,-1,190,-1,-1,-1,13.257030066388596,-1,190,-1
185.18.250.15,14.054008112723377,-1,340,-1,-1,-1,14.054008112723377,-1,340,-1
185.18.250.16,10.683894089216007,-1,247,-1,-1,-1,10.683894089216007,-1,247,-1
185.18.250.17,12.136834249315898,-1,216,-1,-1,-1,12.136834249315898,-1,216,-1
185.18.250.18,12.997087205973413,-1,298,-1,-1,-1,12.997087205973413,-1,298,-1
185.18.250.19,14.7451021550612,-1,293,-1,-1,-1,14.7451021550612,-1,293,-1
185.18.250.20,14.274169286049087,-1,270,-1,-1,-1,14.274169286049087,-1,270,-1
185.18.250.21,9.705148019387124,-1,217,-1,-1,-1,9.705148019387124,-1,217,-1
185.18.250.22,16.222763856593527,-1,433,-1,-1,-1,16.222763856593527,-1,433,-1
185.18.250.23,15.759379798879328,-1,308,-1,-1,-1,15.759379798879328,-1,308,-1
185.18.250.28,9.369945097917725,-1,257,-1,-1,-1,9.369945097917725,-1,257,-1
185.18.250.29,13.59048940236566,-1,280,-1,-1,-1,13.59048940236566,-1,280,-1
185.18.250.30,11.452602424321045,-1,299,-1,-1,-1,11.452602424321045,-1,299,-1
185.18.250.31,12.029586406838966,-1,357,-1,-1,-1,12.029586406838966,-1,357,-1
185.18.250.34,14.122517500511812,-1,328,-1,-1,-1,14.122517500511812,-1,328,-1
185.18.250.35,14.342883224586346,-1,287,-1,-1,-1,14.342883224586346,-1,287,-1
185.18.250.37,15.605954639572948,-1,195,-1,-1,-1,15.605954639572948,-1,195,-1
185.18.250.39,16.678810230322046,-1,254,-1,-1,-1,16.678810230322046,-1,254,-1
185.18.250.40,14.4265347836849,-1,320,-1,-1,-1,14.4265347836849,-1,320,-1
185.18.250.43,13.35857948937576,-1,254,-1,-1,-1,13.35857948937576,-1,254,-1
185.18.250.45,14.255527696632994,-1,214,-1,-1,-1,14.255527696632994,-1,214,-1
185.18.250.46,10.272378800953533,-1,309,-1,-1,-1,10.272378800953533,-1,309,-1
185.18.250.47,14.985567588755123,-1,368,-1,-1,-1,14.985567588755123,-1,368,-1
185.18.250.48,13.710481485874208,-1,206,-1,-1,-1,13.710481485874208,-1,206,-1
185.18.250.49,14.696836774153946,-1,286,-1,-1,-1,14.696836774153946,-1,286,-1
185.18.250.50,11.888142740919037,-1,222,-1,-1,-1,11.888142740919037,-1,222,-1
185.18.250.52,13.756225853770923,-1,215,-1,-1,-1,13.756225853770923,-1,215,-1
185.18.250.53,14.984554295018983,-1,397,-1,-1,-1,14.984554295018983,-1,397,-1
185.18.250.54,14.033185608154703,-1,229,-1,-1,-1,14.033185608154703,-1,229,-1
185.18.250.55,12.612834814395729,-1,319,-1,-1,-1,12.612834814395729,-1,319,-1
185.18.250.62,12.671797700178447,-1,256,-1,-1,-1,12.671797700178447,-1,256,-1
