ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,download_speed_2,upload_speed_1,upload_speed_2,download_latency_1,download_latency_2,upload_latency_1,upload_latency_2
185.18.250.5,11.64647733868761,-1,295,-1,76,-1,13.855048414877329,9.437906262497894,-1,-1,333,257,-1,-1
185.18.250.6,10.565161258307423,-1,280,-1,86,-1,9.746630966633013,11.383691549981833,-1,-1,323,237,-1,-1
185.18.250.7,13.377229458888316,-1,264.5,-1,11,-1,14.326634480141985,12.427824437634648,-1,-1,259,270,-1,-1
185.18.250.8,10.551036165004735,-1,364.5,-1,163,-1,9.71212697226044,11.389945357749028,-1,-1,446,283,-1,-1
185.18.250.10,12.132956757235872,-1,257,-1,104,-1,12.991279019585763,11.274634494885982,-1,-1,309,205,-1,-1
185.18.250.11,12.32539681597745,-1,337.5,-1,11,-1,15.356979023522332,9.29381460843257,-1,-1,343,332,-1,-1
185.18.250.14,12.25020298652441,-1,263.5,-1,39,-1,13.733003798681477,10.767402174367344,-1,-1,283,244,-1,-1
185.18.250.16,12.52400068881247,-1,790.5,-1,903,-1,12.403453649683255,12.644547727941683,-1,-1,339,1242,-1,-1
185.18.250.17,11.685077520176609,-1,304,-1,20,-1,10.534706406586007,12.835448633767212,-1,-1,314,294,-1,-1
185.18.250.19,12.482342589176739,-1,390,-1,326,-1,11.066124242689794,13.898560935663685,-1,-1,227,553,-1,-1
185.18.250.22,12.508302387468078,-1,275.5,-1,23,-1,15.190323841053289,9.826280933882867,-1,-1,264,287,-1,-1
185.18.250.26,12.116368612796586,-1,258.5,-1,65,-1,11.994594096333671,12.238143129259502,-1,-1,291,226,-1,-1
185.18.250.28,9.20351683864985,-1,271.5,-1,9,-1,8.641520374961658,9.765513302338045,-1,-1,267,276,-1,-1
185.18.250.33,13.86594691887359,-1,227.5,-1,55,-1,14.778080884798896,12.953812952948281,-1,-1,255,200,-1,-1
185.18.250.37,14.889889628164855,-1,282,-1,54,-1,14.5192894662006,15.260489790129112,-1,-1,309,255,-1,-1
185.18.250.38,13.955100521287235,-1,236,-1,70,-1,13.993277524865542,13.916923517708927,-1,-1,201,271,-1,-1
185.18.250.42,12.07555150304141,-1,233,-1,36,-1,14.394507977335914,9.756595028746906,-1,-1,215,251,-1,-1
185.18.250.44,12.15993384522379,-1,232,-1,46,-1,13.5822391864059,10.737628504041679,-1,-1,255,209,-1,-1
185.18.250.48,11.495611689427207,-1,208,-1,30,-1,11.907323396453231,11.083899982401181,-1,-1,223,193,-1,-1
185.18.250.50,11.89327859505709,-1,288.5,-1,79,-1,14.262712858955746,9.523844331158434,-1,-1,328,249,-1,-1
