ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.3,13.99277259252104,-1,227,-1,-1,-1,13.99277259252104,-1,227,-1
185.18.250.4,13.593666546289905,-1,315,-1,-1,-1,13.593666546289905,-1,315,-1
185.18.250.5,11.980023190934805,-1,254,-1,-1,-1,11.980023190934805,-1,254,-1
185.18.250.11,7.64773851098447,-1,254,-1,-1,-1,7.64773851098447,-1,254,-1
185.18.250.12,16.1915561473021,-1,233,-1,-1,-1,16.1915561473021,-1,233,-1
185.18.250.13,14.611544954747748,-1,226,-1,-1,-1,14.611544954747748,-1,226,-1
185.18.250.18,10.895104466713937,-1,218,-1,-1,-1,10.895104466713937,-1,218,-1
185.18.250.20,14.889746915215214,-1,391,-1,-1,-1,14.889746915215214,-1,391,-1
185.18.250.21,12.781938608406204,-1,300,-1,-1,-1,12.781938608406204,-1,300,-1
185.18.250.22,10.988626085667335,-1,308,-1,-1,-1,10.988626085667335,-1,308,-1
185.18.250.23,11.863610007476618,-1,239,-1,-1,-1,11.863610007476618,-1,239,-1
185.18.250.24,13.215918268786787,-1,307,-1,-1,-1,13.215918268786787,-1,307,-1
185.18.250.25,14.923607916770996,-1,392,-1,-1,-1,14.923607916770996,-1,392,-1
185.18.250.26,7.756901047922907,-1,408,-1,-1,-1,7.756901047922907,-1,408,-1
185.18.250.29,14.027079242306257,-1,310,-1,-1,-1,14.027079242306257,-1,310,-1
185.18.250.30,12.59245339896952,-1,231,-1,-1,-1,12.59245339896952,-1,231,-1
185.18.250.31,6.724586425978548,-1,198,-1,-1,-1,6.724586425978548,-1,198,-1
185.18.250.32,13.267160934988937,-1,305,-1,-1,-1,13.267160934988937,-1,305,-1
185.18.250.33,11.130334279815033,-1,246,-1,-1,-1,11.130334279815033,-1,246,-1
185.18.250.34,13.480124019400614,-1,211,-1,-1,-1,13.480124019400614,-1,211,-1
185.18.250.40,13.121266764221208,-1,287,-1,-1,-1,13.121266764221208,-1,287,-1
185.18.250.44,15.831051337387532,-1,230,-1,-1,-1,15.831051337387532,-1,230,-1
185.18.250.51,12.962279443543629,-1,249,-1,-1,-1,12.962279443543629,-1,249,-1
185.18.250.52,13.125583134385252,-1,173,-1,-1,-1,13.125583134385252,-1,173,-1
185.18.250.55,13.1682114233823,-1,329,-1,-1,-1,13.1682114233823,-1,329,-1
185.18.250.56,6.9319010731585715,-1,259,-1,-1,-1,6.9319010731585715,-1,259,-1
185.18.250.57,13.256400475811576,-1,365,-1,-1,-1,13.256400475811576,-1,365,-1
185.18.250.58,15.044845488099693,-1,374,-1,-1,-1,15.044845488099693,-1,374,-1
185.18.250.59,13.091036146892108,-1,203,-1,-1,-1,13.091036146892108,-1,203,-1
185.18.250.61,15.166606210460069,-1,206,-1,-1,-1,15.166606210460069,-1,206,-1
185.18.250.62,13.087789176323783,-1,356,-1,-1,-1,13.087789176323783,-1,356,-1
185.18.250.63,14.843402106868517,-1,203,-1,-1,-1,14.843402106868517,-1,203,-1
185.18.250.65,12.19956419215644,-1,283,-1,-1,-1,12.19956419215644,-1,283,-1
185.18.250.66,15.657640677326356,-1,287,-1,-1,-1,15.657640677326356,-1,287,-1
