ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
104.20.209.26,13.478875081286017,-1,271,-1,-1,-1,13.478875081286017,-1,271,-1
104.18.191.28,10.111286461850016,-1,291,-1,-1,-1,10.111286461850016,-1,291,-1
104.18.184.74,13.519099048059969,-1,203,-1,-1,-1,13.519099048059969,-1,203,-1
104.20.13.226,12.28098419011231,-1,215,-1,-1,-1,12.28098419011231,-1,215,-1
104.20.207.226,10.974097070510835,-1,202,-1,-1,-1,10.974097070510835,-1,202,-1
104.16.145.162,12.571708238033022,-1,467,-1,-1,-1,12.571708238033022,-1,467,-1
104.17.22.104,11.24116593656151,-1,334,-1,-1,-1,11.24116593656151,-1,334,-1
104.25.81.111,13.673234912590965,-1,422,-1,-1,-1,13.673234912590965,-1,422,-1
104.18.161.147,15.900895758949334,-1,408,-1,-1,-1,15.900895758949334,-1,408,-1
104.20.119.211,15.536260340299705,-1,245,-1,-1,-1,15.536260340299705,-1,245,-1
104.27.80.133,12.645080166036148,-1,273,-1,-1,-1,12.645080166036148,-1,273,-1
104.21.89.115,11.530125313231077,-1,324,-1,-1,-1,11.530125313231077,-1,324,-1
104.25.150.77,10.193238964687477,-1,447,-1,-1,-1,10.193238964687477,-1,447,-1
172.67.204.59,12.653738173524308,-1,472,-1,-1,-1,12.653738173524308,-1,472,-1
104.21.200.9,13.721487221165953,-1,330,-1,-1,-1,13.721487221165953,-1,330,-1
104.16.113.42,14.32518092671095,-1,416,-1,-1,-1,14.32518092671095,-1,416,-1
104.21.61.163,9.68973645544527,-1,285,-1,-1,-1,9.68973645544527,-1,285,-1
104.20.197.178,13.930669530601886,-1,401,-1,-1,-1,13.930669530601886,-1,401,-1
108.162.194.130,11.4186315097715,-1,387,-1,-1,-1,11.4186315097715,-1,387,-1
104.24.0.240,13.715452233050769,-1,841,-1,-1,-1,13.715452233050769,-1,841,-1
104.25.228.53,11.762188600969036,-1,635,-1,-1,-1,11.762188600969036,-1,635,-1
172.67.196.101,13.946534808189964,-1,310,-1,-1,-1,13.946534808189964,-1,310,-1
104.24.226.61,11.483683924557765,-1,362,-1,-1,-1,11.483683924557765,-1,362,-1
104.20.194.52,6.6385109713588415,-1,486,-1,-1,-1,6.6385109713588415,-1,486,-1
104.18.171.200,7.523849144053448,-1,228,-1,-1,-1,7.523849144053448,-1,228,-1
172.67.143.13,9.20415672137883,-1,569,-1,-1,-1,9.20415672137883,-1,569,-1
104.18.49.159,8.029749096226789,-1,601,-1,-1,-1,8.029749096226789,-1,601,-1
104.27.65.233,11.738775100855463,-1,327,-1,-1,-1,11.738775100855463,-1,327,-1
104.24.139.107,15.525291543919261,-1,634,-1,-1,-1,15.525291543919261,-1,634,-1
104.27.57.73,10.051810044615541,-1,590,-1,-1,-1,10.051810044615541,-1,590,-1
104.21.79.35,14.341042026004207,-1,319,-1,-1,-1,14.341042026004207,-1,319,-1
104.17.0.138,13.505621394181922,-1,618,-1,-1,-1,13.505621394181922,-1,618,-1
104.21.88.95,14.032415406006205,-1,595,-1,-1,-1,14.032415406006205,-1,595,-1
104.25.28.229,14.641305850809037,-1,382,-1,-1,-1,14.641305850809037,-1,382,-1
104.27.75.156,12.40840618636182,-1,314,-1,-1,-1,12.40840618636182,-1,314,-1
104.20.33.187,9.78086425984011,-1,402,-1,-1,-1,9.78086425984011,-1,402,-1
104.17.12.66,14.72711457493727,-1,308,-1,-1,-1,14.72711457493727,-1,308,-1
104.24.204.158,12.06059065873696,-1,248,-1,-1,-1,12.06059065873696,-1,248,-1
104.25.11.100,13.466164250787992,-1,891,-1,-1,-1,13.466164250787992,-1,891,-1
104.24.174.171,12.368305376438823,-1,896,-1,-1,-1,12.368305376438823,-1,896,-1
104.20.180.84,11.530768132353051,-1,327,-1,-1,-1,11.530768132353051,-1,327,-1
172.66.2.189,14.69612158892412,-1,344,-1,-1,-1,14.69612158892412,-1,344,-1
104.20.168.48,10.392926543062373,-1,534,-1,-1,-1,10.392926543062373,-1,534,-1
104.16.41.16,9.44428393094172,-1,300,-1,-1,-1,9.44428393094172,-1,300,-1
104.19.168.91,9.651680851611692,-1,870,-1,-1,-1,9.651680851611692,-1,870,-1
104.19.102.88,13.211580253912517,-1,639,-1,-1,-1,13.211580253912517,-1,639,-1
104.19.174.2,10.0493577976782,-1,968,-1,-1,-1,10.0493577976782,-1,968,-1
