ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
104.17.136.172,12.113793890787418,-1,244,-1,-1,-1,12.113793890787418,-1,244,-1
104.17.251.123,12.036966849278791,-1,399,-1,-1,-1,12.036966849278791,-1,399,-1
104.17.255.244,12.373905265160086,-1,433,-1,-1,-1,12.373905265160086,-1,433,-1
104.23.120.245,15.255400965054529,-1,347,-1,-1,-1,15.255400965054529,-1,347,-1
104.16.145.162,10.449182263336146,-1,422,-1,-1,-1,10.449182263336146,-1,422,-1
172.67.219.139,13.717652339769279,-1,311,-1,-1,-1,13.717652339769279,-1,311,-1
104.19.38.155,9.690589530287651,-1,230,-1,-1,-1,9.690589530287651,-1,230,-1
104.22.46.52,11.525956042344326,-1,473,-1,-1,-1,11.525956042344326,-1,473,-1
172.64.168.105,14.063538009882306,-1,467,-1,-1,-1,14.063538009882306,-1,467,-1
104.19.131.49,10.436786562479682,-1,538,-1,-1,-1,10.436786562479682,-1,538,-1
104.21.113.223,15.87264960537652,-1,526,-1,-1,-1,15.87264960537652,-1,526,-1
104.27.88.33,12.474955163102965,-1,249,-1,-1,-1,12.474955163102965,-1,249,-1
172.67.66.225,7.399483451297,-1,541,-1,-1,-1,7.399483451297,-1,541,-1
104.20.22.166,12.361067205689748,-1,512,-1,-1,-1,12.361067205689748,-1,512,-1
104.27.123.46,14.79913047701549,-1,353,-1,-1,-1,14.79913047701549,-1,353,-1
104.20.118.217,13.959454902762504,-1,353,-1,-1,-1,13.959454902762504,-1,353,-1
172.64.31.130,12.07490394978323,-1,444,-1,-1,-1,12.07490394978323,-1,444,-1
104.24.38.64,12.577667489778019,-1,525,-1,-1,-1,12.577667489778019,-1,525,-1
104.19.138.249,8.33648660941199,-1,296,-1,-1,-1,8.33648660941199,-1,296,-1
104.21.94.24,14.349036069404287,-1,323,-1,-1,-1,14.349036069404287,-1,323,-1
104.19.172.198,13.760399723116993,-1,342,-1,-1,-1,13.760399723116993,-1,342,-1
104.19.72.17,10.60086230855903,-1,360,-1,-1,-1,10.60086230855903,-1,360,-1
172.67.68.121,12.758023449249098,-1,584,-1,-1,-1,12.758023449249098,-1,584,-1
172.67.77.42,10.412368717384137,-1,537,-1,-1,-1,10.412368717384137,-1,537,-1
104.16.131.95,11.221363343770577,-1,640,-1,-1,-1,11.221363343770577,-1,640,-1
104.17.227.104,12.751269341044658,-1,891,-1,-1,-1,12.751269341044658,-1,891,-1
172.67.23.244,12.614264541484902,-1,465,-1,-1,-1,12.614264541484902,-1,465,-1
104.16.115.26,8.758838146700038,-1,442,-1,-1,-1,8.758838146700038,-1,442,-1
104.16.122.18,11.242618518326394,-1,709,-1,-1,-1,11.242618518326394,-1,709,-1
172.67.63.200,5.943267058488567,-1,322,-1,-1,-1,5.943267058488567,-1,322,-1
104.18.20.124,13.904727725633977,-1,399,-1,-1,-1,13.904727725633977,-1,399,-1
172.67.117.77,13.510474113249288,-1,546,-1,-1,-1,13.510474113249288,-1,546,-1
104.18.67.152,12.94967084527577,-1,502,-1,-1,-1,12.94967084527577,-1,502,-1
172.64.238.19,6.283212866859042,-1,768,-1,-1,-1,6.283212866859042,-1,768,-1
172.67.66.36,11.143652278271093,-1,391,-1,-1,-1,11.143652278271093,-1,391,-1
104.24.20.15,10.409525027637354,-1,402,-1,-1,-1,10.409525027637354,-1,402,-1
172.64.22.231,8.698952386222997,-1,451,-1,-1,-1,8.698952386222997,-1,451,-1
162.159.36.46,11.712704917483562,-1,449,-1,-1,-1,11.712704917483562,-1,449,-1
104.16.118.171,13.996502309062326,-1,394,-1,-1,-1,13.996502309062326,-1,394,-1
104.16.224.149,9.499644351129984,-1,296,-1,-1,-1,9.499644351129984,-1,296,-1
104.20.69.80,11.832940883951064,-1,468,-1,-1,-1,11.832940883951064,-1,468,-1
104.27.102.141,11.437248869264158,-1,342,-1,-1,-1,11.437248869264158,-1,342,-1
104.27.101.115,6.7701733648421,-1,524,-1,-1,-1,6.7701733648421,-1,524,-1
104.24.214.222,14.990190887502363,-1,397,-1,-1,-1,14.990190887502363,-1,397,-1
104.17.82.160,7.484536596537272,-1,436,-1,-1,-1,7.484536596537272,-1,436,-1
104.21.223.161,13.64649305595497,-1,391,-1,-1,-1,13.64649305595497,-1,391,-1
104.25.238.84,13.462454199605729,-1,952,-1,-1,-1,13.462454199605729,-1,952,-1
104.27.197.157,11.73322718668089,-1,634,-1,-1,-1,11.73322718668089,-1,634,-1
104.19.107.247,13.44629679322834,-1,543,-1,-1,-1,13.44629679322834,-1,543,-1
104.19.91.94,12.367294868089498,-1,291,-1,-1,-1,12.367294868089498,-1,291,-1
104.22.48.203,12.475166621496099,-1,391,-1,-1,-1,12.475166621496099,-1,391,-1
104.27.99.119,13.20804620965347,-1,379,-1,-1,-1,13.20804620965347,-1,379,-1
104.17.205.7,15.171778671056572,-1,289,-1,-1,-1,15.171778671056572,-1,289,-1
104.18.185.41,11.555104444282431,-1,350,-1,-1,-1,11.555104444282431,-1,350,-1
104.16.153.95,13.27361754035767,-1,395,-1,-1,-1,13.27361754035767,-1,395,-1
104.18.224.163,9.712241107156412,-1,224,-1,-1,-1,9.712241107156412,-1,224,-1
104.20.216.58,12.489684301397483,-1,398,-1,-1,-1,12.489684301397483,-1,398,-1
172.67.200.252,12.872342772373804,-1,363,-1,-1,-1,12.872342772373804,-1,363,-1
104.23.115.183,14.673294153464148,-1,562,-1,-1,-1,14.673294153464148,-1,562,-1
104.27.107.183,13.675616696815693,-1,629,-1,-1,-1,13.675616696815693,-1,629,-1
104.25.55.118,14.987109680745391,-1,481,-1,-1,-1,14.987109680745391,-1,481,-1
104.18.5.223,13.740193516548405,-1,522,-1,-1,-1,13.740193516548405,-1,522,-1
104.25.228.131,13.895232689774916,-1,711,-1,-1,-1,13.895232689774916,-1,711,-1
104.20.128.81,7.622920861456285,-1,306,-1,-1,-1,7.622920861456285,-1,306,-1
104.19.85.121,11.202191148583475,-1,480,-1,-1,-1,11.202191148583475,-1,480,-1
172.67.158.249,11.253160379791396,-1,418,-1,-1,-1,11.253160379791396,-1,418,-1
104.20.164.115,11.212496214896312,-1,422,-1,-1,-1,11.212496214896312,-1,422,-1
104.16.19.67,9.525158694524807,-1,404,-1,-1,-1,9.525158694524807,-1,404,-1
172.67.146.51,11.496846436586415,-1,443,-1,-1,-1,11.496846436586415,-1,443,-1
104.19.92.79,6.886560630717806,-1,386,-1,-1,-1,6.886560630717806,-1,386,-1
104.24.75.205,11.85350993840004,-1,308,-1,-1,-1,11.85350993840004,-1,308,-1
104.16.58.236,18.085141591446078,-1,487,-1,-1,-1,18.085141591446078,-1,487,-1
172.64.48.101,11.731771177554286,-1,322,-1,-1,-1,11.731771177554286,-1,322,-1
104.20.54.162,13.050667618293888,-1,514,-1,-1,-1,13.050667618293888,-1,514,-1
104.23.137.220,13.791066412720443,-1,536,-1,-1,-1,13.791066412720443,-1,536,-1
104.25.30.92,11.965178757272403,-1,316,-1,-1,-1,11.965178757272403,-1,316,-1
104.27.60.65,11.466566223403545,-1,328,-1,-1,-1,11.466566223403545,-1,328,-1
104.18.205.240,14.913832721572915,-1,352,-1,-1,-1,14.913832721572915,-1,352,-1
172.64.111.190,15.18504015397222,-1,266,-1,-1,-1,15.18504015397222,-1,266,-1
104.18.91.211,13.62346152166875,-1,230,-1,-1,-1,13.62346152166875,-1,230,-1
104.17.155.87,9.914288497383506,-1,298,-1,-1,-1,9.914288497383506,-1,298,-1
104.16.106.134,13.749498809225658,-1,398,-1,-1,-1,13.749498809225658,-1,398,-1
104.16.124.18,11.301383399469174,-1,326,-1,-1,-1,11.301383399469174,-1,326,-1
172.67.43.68,14.805080748509935,-1,428,-1,-1,-1,14.805080748509935,-1,428,-1
104.19.152.191,11.668264246474685,-1,467,-1,-1,-1,11.668264246474685,-1,467,-1
