ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.6,14.708556119676143,-1,409,-1,-1,-1,14.708556119676143,-1,409,-1
185.18.250.8,16.2924541137814,-1,445,-1,-1,-1,16.2924541137814,-1,445,-1
185.18.250.9,10.872541132306987,-1,293,-1,-1,-1,10.872541132306987,-1,293,-1
185.18.250.11,13.252712663660894,-1,375,-1,-1,-1,13.252712663660894,-1,375,-1
185.18.250.14,15.276939110809751,-1,555,-1,-1,-1,15.276939110809751,-1,555,-1
185.18.250.18,7.06036198237056,-1,303,-1,-1,-1,7.06036198237056,-1,303,-1
185.18.250.20,14.246676356968099,-1,403,-1,-1,-1,14.246676356968099,-1,403,-1
185.18.250.27,14.347708942668545,-1,456,-1,-1,-1,14.347708942668545,-1,456,-1
185.18.250.28,13.295530373314074,-1,282,-1,-1,-1,13.295530373314074,-1,282,-1
185.18.250.29,11.655476584383225,-1,462,-1,-1,-1,11.655476584383225,-1,462,-1
185.18.250.30,13.283832018466983,-1,407,-1,-1,-1,13.283832018466983,-1,407,-1
185.18.250.31,13.039946489690855,-1,356,-1,-1,-1,13.039946489690855,-1,356,-1
185.18.250.33,13.98958084022583,-1,230,-1,-1,-1,13.98958084022583,-1,230,-1
185.18.250.38,14.075091598986434,-1,278,-1,-1,-1,14.075091598986434,-1,278,-1
185.18.250.41,13.894056948717317,-1,533,-1,-1,-1,13.894056948717317,-1,533,-1
185.18.250.46,11.435090573953525,-1,181,-1,-1,-1,11.435090573953525,-1,181,-1
185.18.250.48,16.252765280375282,-1,447,-1,-1,-1,16.252765280375282,-1,447,-1
185.18.250.51,16.48533689204157,-1,263,-1,-1,-1,16.48533689204157,-1,263,-1
185.18.250.52,12.903313841364819,-1,302,-1,-1,-1,12.903313841364819,-1,302,-1
185.18.250.53,14.54962896563922,-1,576,-1,-1,-1,14.54962896563922,-1,576,-1
185.18.250.55,13.867395629299262,-1,209,-1,-1,-1,13.867395629299262,-1,209,-1
185.18.250.61,13.73291845939924,-1,177,-1,-1,-1,13.73291845939924,-1,177,-1
185.18.250.62,13.208889522721625,-1,643,-1,-1,-1,13.208889522721625,-1,643,-1
185.18.250.63,13.491956012522483,-1,663,-1,-1,-1,13.491956012522483,-1,663,-1
185.18.250.65,12.82484860571608,-1,305,-1,-1,-1,12.82484860571608,-1,305,-1
185.18.250.77,13.317113311143785,-1,477,-1,-1,-1,13.317113311143785,-1,477,-1
185.18.250.84,14.591704412123555,-1,191,-1,-1,-1,14.591704412123555,-1,191,-1
185.18.250.86,6.294499604301607,-1,457,-1,-1,-1,6.294499604301607,-1,457,-1
185.18.250.89,14.932903105432871,-1,277,-1,-1,-1,14.932903105432871,-1,277,-1
185.18.250.99,16.39000475363734,-1,167,-1,-1,-1,16.39000475363734,-1,167,-1
185.18.250.102,13.679028838679942,-1,334,-1,-1,-1,13.679028838679942,-1,334,-1
185.18.250.118,16.014579353538775,-1,186,-1,-1,-1,16.014579353538775,-1,186,-1
185.18.250.119,11.186408849120301,-1,508,-1,-1,-1,11.186408849120301,-1,508,-1
185.18.250.122,13.141567420113551,-1,589,-1,-1,-1,13.141567420113551,-1,589,-1
185.18.250.126,14.961217810822259,-1,211,-1,-1,-1,14.961217810822259,-1,211,-1
185.18.250.129,14.709377182453222,-1,542,-1,-1,-1,14.709377182453222,-1,542,-1
185.18.250.134,16.352917548057793,-1,510,-1,-1,-1,16.352917548057793,-1,510,-1
185.18.250.136,13.035783110607175,-1,473,-1,-1,-1,13.035783110607175,-1,473,-1
185.18.250.141,14.621749773610876,-1,220,-1,-1,-1,14.621749773610876,-1,220,-1
185.18.250.143,13.6320801427402,-1,334,-1,-1,-1,13.6320801427402,-1,334,-1
185.18.250.147,15.069157069363934,-1,229,-1,-1,-1,15.069157069363934,-1,229,-1
185.18.250.151,10.480088669837839,-1,429,-1,-1,-1,10.480088669837839,-1,429,-1
185.18.250.152,12.348742186086143,-1,355,-1,-1,-1,12.348742186086143,-1,355,-1
185.18.250.156,14.435213606716541,-1,572,-1,-1,-1,14.435213606716541,-1,572,-1
185.18.250.162,12.46151028838874,-1,462,-1,-1,-1,12.46151028838874,-1,462,-1
185.18.250.168,16.409408505313497,-1,343,-1,-1,-1,16.409408505313497,-1,343,-1
185.18.250.169,15.73557499267554,-1,398,-1,-1,-1,15.73557499267554,-1,398,-1
185.18.250.171,13.428672881818335,-1,249,-1,-1,-1,13.428672881818335,-1,249,-1
185.18.250.180,12.730610635179545,-1,291,-1,-1,-1,12.730610635179545,-1,291,-1
185.18.250.186,14.132650114214927,-1,538,-1,-1,-1,14.132650114214927,-1,538,-1
185.18.250.195,15.647900029006284,-1,481,-1,-1,-1,15.647900029006284,-1,481,-1
185.18.250.197,10.721475276191939,-1,461,-1,-1,-1,10.721475276191939,-1,461,-1
185.18.250.202,13.594412669141066,-1,394,-1,-1,-1,13.594412669141066,-1,394,-1
185.18.250.211,14.589094505882006,-1,295,-1,-1,-1,14.589094505882006,-1,295,-1
185.18.250.218,14.545936146600768,-1,326,-1,-1,-1,14.545936146600768,-1,326,-1
185.18.250.221,15.446854623821798,-1,601,-1,-1,-1,15.446854623821798,-1,601,-1
185.18.250.223,13.936977996942833,-1,509,-1,-1,-1,13.936977996942833,-1,509,-1
185.18.250.224,13.680266020018347,-1,716,-1,-1,-1,13.680266020018347,-1,716,-1
185.18.250.228,13.110253197721462,-1,553,-1,-1,-1,13.110253197721462,-1,553,-1
185.18.250.229,14.048262524728456,-1,604,-1,-1,-1,14.048262524728456,-1,604,-1
185.18.250.237,10.620328333606297,-1,435,-1,-1,-1,10.620328333606297,-1,435,-1
185.18.250.252,13.810393585106405,-1,288,-1,-1,-1,13.810393585106405,-1,288,-1
173.245.49.14,16.341658987009286,-1,542,-1,-1,-1,16.341658987009286,-1,542,-1
173.245.49.45,13.75592876226925,-1,301,-1,-1,-1,13.75592876226925,-1,301,-1
173.245.49.56,18.072317597831294,-1,260,-1,-1,-1,18.072317597831294,-1,260,-1
173.245.49.84,15.229294446661548,-1,705,-1,-1,-1,15.229294446661548,-1,705,-1
173.245.49.117,10.084905068594178,-1,471,-1,-1,-1,10.084905068594178,-1,471,-1
173.245.49.204,11.991947647825981,-1,251,-1,-1,-1,11.991947647825981,-1,251,-1
173.245.49.213,8.947535309620296,-1,251,-1,-1,-1,8.947535309620296,-1,251,-1
173.245.49.215,12.319009876748606,-1,415,-1,-1,-1,12.319009876748606,-1,415,-1
173.245.49.217,14.83152857392609,-1,305,-1,-1,-1,14.83152857392609,-1,305,-1
173.245.49.221,14.097855576628378,-1,310,-1,-1,-1,14.097855576628378,-1,310,-1
173.245.49.223,13.514340353011226,-1,321,-1,-1,-1,13.514340353011226,-1,321,-1
173.245.49.225,15.401027251536249,-1,343,-1,-1,-1,15.401027251536249,-1,343,-1
173.245.49.228,14.578583981000811,-1,408,-1,-1,-1,14.578583981000811,-1,408,-1
173.245.49.230,14.955016711099967,-1,399,-1,-1,-1,14.955016711099967,-1,399,-1
173.245.49.231,14.334020446489115,-1,298,-1,-1,-1,14.334020446489115,-1,298,-1
173.245.49.234,13.809568741127048,-1,491,-1,-1,-1,13.809568741127048,-1,491,-1
173.245.49.235,10.394295517650256,-1,335,-1,-1,-1,10.394295517650256,-1,335,-1
173.245.49.237,11.364674358942272,-1,243,-1,-1,-1,11.364674358942272,-1,243,-1
173.245.49.238,15.498649979356436,-1,223,-1,-1,-1,15.498649979356436,-1,223,-1
173.245.49.241,7.088739804817986,-1,347,-1,-1,-1,7.088739804817986,-1,347,-1
173.245.49.242,11.121623980488804,-1,278,-1,-1,-1,11.121623980488804,-1,278,-1
173.245.49.243,12.431469196278996,-1,349,-1,-1,-1,12.431469196278996,-1,349,-1
173.245.49.245,12.314578430593949,-1,176,-1,-1,-1,12.314578430593949,-1,176,-1
173.245.49.249,13.970340339545023,-1,306,-1,-1,-1,13.970340339545023,-1,306,-1
173.245.49.250,15.329275228229381,-1,308,-1,-1,-1,15.329275228229381,-1,308,-1
173.245.49.252,13.18332489254111,-1,244,-1,-1,-1,13.18332489254111,-1,244,-1
173.245.49.253,9.86869662156596,-1,320,-1,-1,-1,9.86869662156596,-1,320,-1
173.245.49.254,12.598213110022046,-1,251,-1,-1,-1,12.598213110022046,-1,251,-1
173.245.58.9,14.286968476556604,-1,314,-1,-1,-1,14.286968476556604,-1,314,-1
