ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,download_speed_2,upload_speed_1,upload_speed_2,download_latency_1,download_latency_2,upload_latency_1,upload_latency_2
185.18.250.0,11.013913947007925,-1,243.5,-1,81,-1,13.972260104114724,8.055567789901128,-1,-1,203,284,-1,-1
185.18.250.2,13.616894430873476,-1,265,-1,2,-1,12.445866703763492,14.787922157983461,-1,-1,266,264,-1,-1
185.18.250.3,9.988113577196811,-1,332,-1,20,-1,9.91652369473697,10.059703459656653,-1,-1,342,322,-1,-1
185.18.250.4,14.283899276860966,-1,322,-1,276,-1,14.91684437465817,13.650954179063762,-1,-1,460,184,-1,-1
185.18.250.10,14.182222610277517,-1,226,-1,38,-1,12.148286417501074,16.21615880305396,-1,-1,245,207,-1,-1
185.18.250.11,12.918988193797393,-1,277.5,-1,151,-1,14.637196499793431,11.200779887801353,-1,-1,353,202,-1,-1
185.18.250.12,13.535370345546548,-1,307,-1,244,-1,12.1118923875902,14.958848303502897,-1,-1,429,185,-1,-1
185.18.250.13,12.107266027590748,-1,269.5,-1,113,-1,12.225294014113892,11.989238041067605,-1,-1,326,213,-1,-1
185.18.250.16,12.542434270010466,-1,281,-1,44,-1,13.043239725948505,12.041628814072427,-1,-1,259,303,-1,-1
185.18.250.17,9.114279848048156,-1,285,-1,122,-1,7.726265968610175,10.502293727486135,-1,-1,346,224,-1,-1
185.18.250.18,8.184575255579677,-1,206.5,-1,1,-1,13.891858515347128,2.477291995812227,-1,-1,206,207,-1,-1
185.18.250.19,14.689494150112157,-1,214,-1,70,-1,15.599391707427667,13.779596592796645,-1,-1,179,249,-1,-1
185.18.250.21,13.103640320801023,-1,331,-1,102,-1,14.27638670528279,11.930893936319256,-1,-1,382,280,-1,-1
185.18.250.23,11.535281507742301,-1,246.5,-1,77,-1,13.689492400767522,9.381070614717078,-1,-1,208,285,-1,-1
185.18.250.24,12.29570368845069,-1,277.5,-1,9,-1,12.110054907098982,12.481352469802397,-1,-1,282,273,-1,-1
185.18.250.25,13.284231338049766,-1,753,-1,1012,-1,12.05182919169265,14.516633484406881,-1,-1,247,1259,-1,-1
185.18.250.26,13.051603111295712,-1,272,-1,54,-1,13.3908535215309,12.712352701060526,-1,-1,299,245,-1,-1
185.18.250.27,11.689783352203328,-1,249.5,-1,87,-1,12.37543410188866,11.004132602517997,-1,-1,293,206,-1,-1
185.18.250.28,11.612752889011388,-1,265,-1,56,-1,11.00896670755437,12.216539070468405,-1,-1,293,237,-1,-1
185.18.250.29,13.220174874279369,-1,310.5,-1,287,-1,13.608040663633242,12.832309084925496,-1,-1,454,167,-1,-1
185.18.250.30,11.941242673856735,-1,424.5,-1,271,-1,10.13607631799437,13.746409029719098,-1,-1,560,289,-1,-1
185.18.250.31,14.28564298570701,-1,342.5,-1,317,-1,16.344561665333472,12.22672430608055,-1,-1,501,184,-1,-1
185.18.250.32,13.040198298521076,-1,257.5,-1,51,-1,10.82522108248941,15.255175514552741,-1,-1,232,283,-1,-1
185.18.250.33,12.674322687401816,-1,242,-1,16,-1,11.58306217539555,13.765583199408082,-1,-1,234,250,-1,-1
185.18.250.35,12.38860333221049,-1,226.5,-1,113,-1,11.730873525519087,13.046333138901892,-1,-1,283,170,-1,-1
185.18.250.36,10.896452101774019,-1,221,-1,0,-1,7.02035119969731,14.772553003850728,-1,-1,221,221,-1,-1
185.18.250.41,13.382028117950828,-1,283.5,-1,13,-1,14.391542234135496,12.372514001766161,-1,-1,277,290,-1,-1
185.18.250.46,14.635443617956977,-1,239.5,-1,37,-1,16.255891796848505,13.014995439065446,-1,-1,258,221,-1,-1
185.18.250.49,13.839874686562029,-1,225,-1,62,-1,14.1586174326293,13.521131940494756,-1,-1,194,256,-1,-1
185.18.250.50,13.208740246353756,-1,260,-1,44,-1,11.197296077389858,15.220184415317652,-1,-1,282,238,-1,-1
185.18.250.51,14.103874360437148,-1,345,-1,94,-1,13.696889647503872,14.510859073370424,-1,-1,392,298,-1,-1
185.18.250.52,13.546287801869656,-1,272.5,-1,117,-1,12.890910828007453,14.20166477573186,-1,-1,331,214,-1,-1
185.18.250.55,15.195180061746207,-1,219.5,-1,71,-1,14.901137379876658,15.489222743615755,-1,-1,184,255,-1,-1
185.18.250.58,10.87310291567896,-1,212,-1,10,-1,10.492845682958881,11.25336014839904,-1,-1,207,217,-1,-1
185.18.250.60,13.782174690703497,-1,264.5,-1,81,-1,14.268629639339212,13.295719742067783,-1,-1,224,305,-1,-1
185.18.250.62,11.916811504397344,-1,314,-1,184,-1,14.619295009608813,9.214327999185878,-1,-1,406,222,-1,-1
185.18.250.66,13.578115706355351,-1,253.5,-1,27,-1,14.254946001285552,12.901285411425153,-1,-1,267,240,-1,-1
185.18.250.67,12.649391626526434,-1,277,-1,62,-1,11.317838824933053,13.980944428119813,-1,-1,308,246,-1,-1
185.18.250.69,14.568917257952911,-1,296.5,-1,19,-1,13.203569096654526,15.934265419251295,-1,-1,306,287,-1,-1
185.18.250.78,17.04456524848391,-1,260,-1,46,-1,15.91491409443273,18.17421640253509,-1,-1,283,237,-1,-1
185.18.250.80,13.07003794659499,-1,242.5,-1,55,-1,14.851651861423061,11.288424031766917,-1,-1,270,215,-1,-1
185.18.250.83,15.369508019604716,-1,227.5,-1,25,-1,15.593004799242822,15.146011239966608,-1,-1,215,240,-1,-1
185.18.250.85,13.27360120791582,-1,236.5,-1,73,-1,14.412802776858266,12.134399638973376,-1,-1,273,200,-1,-1
185.18.250.86,14.521292022236052,-1,215,-1,44,-1,14.63336006656088,14.409223977911225,-1,-1,237,193,-1,-1
185.18.250.88,11.761302559203633,-1,284.5,-1,221,-1,12.929902070492584,10.592703047914682,-1,-1,395,174,-1,-1
185.18.250.93,14.072408131420833,-1,331,-1,176,-1,11.797350887412849,16.347465375428815,-1,-1,419,243,-1,-1
185.18.250.98,12.075258442219193,-1,297.5,-1,151,-1,14.470454443151759,9.680062441286626,-1,-1,373,222,-1,-1
185.18.250.105,10.38159833633982,-1,345,-1,172,-1,6.068925223960602,14.69427144871904,-1,-1,259,431,-1,-1
