ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,upload_speed_1,download_latency_1,upload_latency_1
185.18.250.242,11.467477302688362,-1,269,-1,-1,-1,11.467477302688362,-1,269,-1
185.18.250.154,8.65514786936369,-1,563,-1,-1,-1,8.65514786936369,-1,563,-1
185.18.250.167,11.677695203636608,-1,1261,-1,-1,-1,11.677695203636608,-1,1261,-1
185.18.250.171,7.930917898270897,-1,490,-1,-1,-1,7.930917898270897,-1,490,-1
185.18.250.43,7.447837025219933,-1,275,-1,-1,-1,7.447837025219933,-1,275,-1
185.18.250.179,11.968466382403141,-1,263,-1,-1,-1,11.968466382403141,-1,263,-1
185.18.250.168,11.298533379764407,-1,301,-1,-1,-1,11.298533379764407,-1,301,-1
185.18.250.173,10.393960734654605,-1,311,-1,-1,-1,10.393960734654605,-1,311,-1
185.18.250.150,12.053286736977016,-1,314,-1,-1,-1,12.053286736977016,-1,314,-1
185.18.250.107,10.328675896689635,-1,311,-1,-1,-1,10.328675896689635,-1,311,-1
185.18.250.92,11.093541099058227,-1,333,-1,-1,-1,11.093541099058227,-1,333,-1
185.18.250.191,9.936160911346905,-1,261,-1,-1,-1,9.936160911346905,-1,261,-1
185.18.250.128,11.285654892959618,-1,279,-1,-1,-1,11.285654892959618,-1,279,-1
185.18.250.230,8.140635916585259,-1,360,-1,-1,-1,8.140635916585259,-1,360,-1
185.18.250.151,10.444847899948149,-1,348,-1,-1,-1,10.444847899948149,-1,348,-1
185.18.250.194,10.703298348469419,-1,286,-1,-1,-1,10.703298348469419,-1,286,-1
185.18.250.31,12.451206251846145,-1,290,-1,-1,-1,12.451206251846145,-1,290,-1
185.18.250.0,10.212907069370582,-1,485,-1,-1,-1,10.212907069370582,-1,485,-1
185.18.250.115,8.810777236959723,-1,528,-1,-1,-1,8.810777236959723,-1,528,-1
185.18.250.204,9.23540838948495,-1,702,-1,-1,-1,9.23540838948495,-1,702,-1
185.18.250.248,8.179186928074978,-1,511,-1,-1,-1,8.179186928074978,-1,511,-1
185.18.250.176,5.219405098336909,-1,519,-1,-1,-1,5.219405098336909,-1,519,-1
185.18.250.226,8.167417104276018,-1,1687,-1,-1,-1,8.167417104276018,-1,1687,-1
185.18.250.120,7.041471583064318,-1,518,-1,-1,-1,7.041471583064318,-1,518,-1
185.18.250.153,10.012824174873238,-1,517,-1,-1,-1,10.012824174873238,-1,517,-1
185.18.250.190,11.61442209242005,-1,701,-1,-1,-1,11.61442209242005,-1,701,-1
185.18.250.186,12.052068672803529,-1,259,-1,-1,-1,12.052068672803529,-1,259,-1
185.18.250.116,12.321456891500082,-1,286,-1,-1,-1,12.321456891500082,-1,286,-1
185.18.250.238,11.060305903192349,-1,279,-1,-1,-1,11.060305903192349,-1,279,-1
185.18.250.94,11.58543440377903,-1,263,-1,-1,-1,11.58543440377903,-1,263,-1
185.18.250.130,9.82518840564369,-1,287,-1,-1,-1,9.82518840564369,-1,287,-1
185.18.250.126,7.804296876118055,-1,288,-1,-1,-1,7.804296876118055,-1,288,-1
185.18.250.228,10.894686647724575,-1,250,-1,-1,-1,10.894686647724575,-1,250,-1
185.18.250.122,13.076692348737694,-1,1231,-1,-1,-1,13.076692348737694,-1,1231,-1
185.18.250.70,10.188457684724433,-1,208,-1,-1,-1,10.188457684724433,-1,208,-1
185.18.250.133,11.372371928357078,-1,229,-1,-1,-1,11.372371928357078,-1,229,-1
185.18.250.67,9.250831687363851,-1,304,-1,-1,-1,9.250831687363851,-1,304,-1
173.245.59.56,11.586612995373864,-1,245,-1,-1,-1,11.586612995373864,-1,245,-1
173.245.58.20,9.790014708736553,-1,681,-1,-1,-1,9.790014708736553,-1,681,-1
173.245.59.140,9.788059634132857,-1,202,-1,-1,-1,9.788059634132857,-1,202,-1
173.245.49.140,12.3582052357557,-1,195,-1,-1,-1,12.3582052357557,-1,195,-1
173.245.59.248,13.66469863127642,-1,187,-1,-1,-1,13.66469863127642,-1,187,-1
173.245.59.3,11.706184257128497,-1,187,-1,-1,-1,11.706184257128497,-1,187,-1
103.21.244.104,11.493092335401045,-1,183,-1,-1,-1,11.493092335401045,-1,183,-1
103.21.244.56,10.4385115627331,-1,189,-1,-1,-1,10.4385115627331,-1,189,-1
103.21.244.80,11.077887756380765,-1,195,-1,-1,-1,11.077887756380765,-1,195,-1
103.21.244.147,10.984067856701106,-1,209,-1,-1,-1,10.984067856701106,-1,209,-1
103.21.244.195,10.07116118839428,-1,1216,-1,-1,-1,10.07116118839428,-1,1216,-1
103.21.244.113,13.435683007494445,-1,194,-1,-1,-1,13.435683007494445,-1,194,-1
103.21.244.248,11.867003466090756,-1,193,-1,-1,-1,11.867003466090756,-1,193,-1
154.84.175.229,12.211413577777726,-1,201,-1,-1,-1,12.211413577777726,-1,201,-1
154.84.175.248,12.624903695667703,-1,195,-1,-1,-1,12.624903695667703,-1,195,-1
154.84.175.103,12.128633374661547,-1,222,-1,-1,-1,12.128633374661547,-1,222,-1
154.84.175.14,9.944573051957063,-1,230,-1,-1,-1,9.944573051957063,-1,230,-1
154.84.175.39,12.012381762516025,-1,201,-1,-1,-1,12.012381762516025,-1,201,-1
154.84.175.94,12.405960685697954,-1,213,-1,-1,-1,12.405960685697954,-1,213,-1
154.84.175.62,11.197932884037428,-1,204,-1,-1,-1,11.197932884037428,-1,204,-1
154.84.175.46,11.959979278142876,-1,201,-1,-1,-1,11.959979278142876,-1,201,-1
154.84.175.254,10.111382055427544,-1,578,-1,-1,-1,10.111382055427544,-1,578,-1
154.84.175.60,9.028147461613466,-1,364,-1,-1,-1,9.028147461613466,-1,364,-1
154.84.175.81,9.924420698242209,-1,473,-1,-1,-1,9.924420698242209,-1,473,-1
154.84.175.9,9.201284140399228,-1,391,-1,-1,-1,9.201284140399228,-1,391,-1
154.84.175.165,8.700531753650033,-1,598,-1,-1,-1,8.700531753650033,-1,598,-1
154.84.175.172,10.339701589975244,-1,1281,-1,-1,-1,10.339701589975244,-1,1281,-1
154.84.175.93,12.344585716407073,-1,1248,-1,-1,-1,12.344585716407073,-1,1248,-1
154.84.175.211,9.665743954635724,-1,380,-1,-1,-1,9.665743954635724,-1,380,-1
154.84.175.230,9.490206059870303,-1,345,-1,-1,-1,9.490206059870303,-1,345,-1
154.84.175.44,10.143155552666293,-1,362,-1,-1,-1,10.143155552666293,-1,362,-1
154.84.175.141,11.51946577331972,-1,1291,-1,-1,-1,11.51946577331972,-1,1291,-1
154.84.175.190,9.28885167002177,-1,365,-1,-1,-1,9.28885167002177,-1,365,-1
154.84.175.235,11.528852849313234,-1,1254,-1,-1,-1,11.528852849313234,-1,1254,-1
154.84.175.163,8.066144481949095,-1,419,-1,-1,-1,8.066144481949095,-1,419,-1
154.84.175.38,9.496674923290069,-1,423,-1,-1,-1,9.496674923290069,-1,423,-1
154.84.175.233,9.105809921052591,-1,394,-1,-1,-1,9.105809921052591,-1,394,-1
154.84.175.66,11.040003978813088,-1,383,-1,-1,-1,11.040003978813088,-1,383,-1
154.84.175.72,9.61784595165641,-1,365,-1,-1,-1,9.61784595165641,-1,365,-1
154.84.175.113,9.560167637978184,-1,402,-1,-1,-1,9.560167637978184,-1,402,-1
154.84.175.35,10.186917586041108,-1,389,-1,-1,-1,10.186917586041108,-1,389,-1
154.84.175.95,7.847914403508901,-1,377,-1,-1,-1,7.847914403508901,-1,377,-1
154.84.175.84,11.232687953172988,-1,310,-1,-1,-1,11.232687953172988,-1,310,-1
154.84.175.154,9.086493055276737,-1,415,-1,-1,-1,9.086493055276737,-1,415,-1
154.84.175.117,9.148249591672672,-1,419,-1,-1,-1,9.148249591672672,-1,419,-1
154.84.175.232,9.573724873754612,-1,459,-1,-1,-1,9.573724873754612,-1,459,-1
154.84.175.100,8.019402623885007,-1,438,-1,-1,-1,8.019402623885007,-1,438,-1
154.84.175.40,7.383887265155162,-1,950,-1,-1,-1,7.383887265155162,-1,950,-1
154.84.175.104,11.351086963037472,-1,204,-1,-1,-1,11.351086963037472,-1,204,-1
154.84.175.114,11.661048252170456,-1,252,-1,-1,-1,11.661048252170456,-1,252,-1
