Time,CPU Usage,Memory Usage,OS
2023-05-07 21:25:06,62.5,72.9,Windows
2023-05-07 21:25:07,18.0,73.4,Windows
2023-05-07 21:25:08,12.3,73.4,Windows
2023-05-07 21:25:09,9.3,73.4,Windows
2023-05-07 21:25:10,26.1,73.1,Windows
2023-05-07 21:25:11,17.5,73.0,Windows
2023-05-07 21:25:12,14.4,72.7,Windows
2023-05-07 21:25:13,18.9,72.4,Windows
2023-05-07 21:25:14,12.0,72.4,Windows
2023-05-07 21:25:15,15.9,72.4,Windows
2023-05-07 21:25:16,9.7,72.1,Windows
2023-05-07 21:25:17,14.5,72.1,Windows
2023-05-07 21:25:18,16.6,72.1,Windows
2023-05-07 21:25:19,8.1,72.1,Windows
2023-05-07 21:25:20,17.8,72.0,Windows
2023-05-07 21:25:21,10.5,72.0,Windows
2023-05-07 21:25:22,3.8,72.0,Windows
2023-05-07 21:25:23,3.1,72.0,Windows
2023-05-07 21:25:24,11.4,72.0,Windows
2023-05-07 21:25:25,4.6,72.0,Windows
2023-05-07 21:25:26,3.1,72.0,Windows
2023-05-07 21:25:27,7.2,72.0,Windows
2023-05-07 21:25:28,22.3,71.8,Windows
2023-05-07 21:25:29,7.2,71.8,Windows
2023-05-07 21:25:30,16.0,71.8,Windows
2023-05-07 21:25:31,15.2,71.8,Windows
2023-05-07 21:25:32,4.5,71.8,Windows
2023-05-07 21:25:33,5.0,71.0,Windows
2023-05-07 21:25:35,11.2,71.0,Windows
2023-05-07 21:25:36,17.1,71.0,Windows
2023-05-07 21:25:37,10.0,71.0,Windows
2023-05-07 21:25:38,14.3,71.0,Windows
2023-05-07 21:25:39,14.6,71.0,Windows
2023-05-07 21:25:40,9.9,71.0,Windows
2023-05-07 21:25:41,13.9,71.0,Windows
2023-05-07 21:25:42,7.6,71.0,Windows
2023-05-07 21:25:43,8.3,71.0,Windows
2023-05-07 21:25:44,14.7,71.0,Windows
2023-05-07 21:25:45,14.7,71.0,Windows
2023-05-07 21:25:46,10.9,71.0,Windows
2023-05-07 21:25:47,11.3,71.0,Windows
2023-05-07 21:25:48,14.5,71.0,Windows
2023-05-07 21:25:49,26.0,70.9,Windows
2023-05-07 21:25:50,23.9,71.3,Windows
2023-05-07 21:25:51,6.9,71.4,Windows
2023-05-07 21:25:52,25.2,71.4,Windows
2023-05-07 21:25:53,15.4,71.4,Windows
2023-05-07 21:25:54,29.6,71.4,Windows
2023-05-07 21:25:55,23.9,71.4,Windows
2023-05-07 21:25:56,17.3,71.3,Windows
2023-05-07 21:25:57,34.6,71.4,Windows
2023-05-07 21:25:58,21.7,71.4,Windows
2023-05-07 21:25:59,35.8,72.2,Windows
2023-05-07 21:26:00,42.1,72.2,Windows
2023-05-07 21:26:01,21.3,72.1,Windows
2023-05-07 21:26:02,37.2,72.1,Windows
2023-05-07 21:26:03,13.0,72.2,Windows
2023-05-07 21:26:04,13.5,72.2,Windows
2023-05-07 21:26:05,19.8,72.2,Windows
2023-05-07 21:26:06,16.5,72.2,Windows
2023-05-07 21:26:07,10.6,72.1,Windows
2023-05-07 21:26:08,14.0,72.0,Windows
2023-05-07 21:26:09,27.0,72.3,Windows
2023-05-07 21:26:10,9.1,72.3,Windows
2023-05-07 21:26:11,13.7,72.3,Windows
2023-05-07 21:26:12,21.8,72.3,Windows
2023-05-07 21:26:13,11.9,72.7,Windows
2023-05-07 21:26:14,19.2,72.7,Windows
2023-05-07 21:26:15,17.7,72.7,Windows
2023-05-07 21:26:16,35.3,72.7,Windows
2023-05-07 21:26:17,27.7,72.7,Windows
2023-05-07 21:26:18,13.3,72.7,Windows
2023-05-07 21:26:19,17.7,72.4,Windows
2023-05-07 21:26:20,10.9,72.6,Windows
2023-05-07 21:26:21,5.7,72.6,Windows
2023-05-07 21:26:22,6.1,72.5,Windows
2023-05-07 21:26:23,27.3,72.4,Windows
2023-05-07 21:26:24,18.0,72.3,Windows
2023-05-07 21:26:25,26.3,72.3,Windows
2023-05-07 21:26:26,18.7,72.3,Windows
2023-05-07 21:26:27,12.2,72.3,Windows
2023-05-07 21:26:28,12.0,72.4,Windows
2023-05-07 21:26:29,23.0,72.2,Windows
2023-05-07 21:26:30,15.3,72.4,Windows
2023-05-07 21:26:31,23.4,72.4,Windows
2023-05-07 21:26:32,25.8,72.2,Windows
2023-05-07 21:26:33,11.8,72.2,Windows
2023-05-07 21:26:34,11.4,71.5,Windows
2023-05-07 21:26:35,15.6,71.2,Windows
2023-05-07 21:26:36,14.9,71.2,Windows
2023-05-07 21:26:37,6.8,71.2,Windows
2023-05-07 21:26:38,8.0,71.2,Windows
2023-05-07 21:26:39,4.2,71.2,Windows
2023-05-07 21:26:40,6.1,71.2,Windows
2023-05-07 21:26:41,12.8,71.2,Windows
2023-05-07 21:26:42,16.9,71.2,Windows
2023-05-07 21:26:43,24.1,71.1,Windows
2023-05-07 21:26:44,20.8,71.1,Windows
2023-05-07 21:26:45,20.5,71.1,Windows
2023-05-07 21:26:46,17.5,71.1,Windows
2023-05-07 21:26:47,23.5,71.1,Windows
2023-05-07 21:26:48,15.4,71.1,Windows
2023-05-07 21:26:49,7.5,71.1,Windows
2023-05-07 21:26:50,33.3,71.1,Windows
2023-05-07 21:26:51,19.1,71.1,Windows
2023-05-07 21:26:52,17.4,71.0,Windows
2023-05-07 21:26:53,24.6,71.2,Windows
2023-05-07 21:26:54,20.5,71.2,Windows
2023-05-07 21:26:55,15.1,71.2,Windows
2023-05-07 21:26:56,15.3,71.2,Windows
2023-05-07 21:26:57,16.5,71.2,Windows
2023-05-07 21:26:58,8.7,71.2,Windows
2023-05-07 21:26:59,26.0,72.2,Windows
2023-05-07 21:27:00,9.5,72.1,Windows
2023-05-07 21:27:01,3.9,72.1,Windows
2023-05-07 21:27:02,5.7,72.1,Windows
2023-05-07 21:27:03,6.2,72.1,Windows
2023-05-07 21:27:04,4.2,72.1,Windows
2023-05-07 21:27:05,9.4,72.1,Windows
2023-05-07 21:27:06,21.0,72.1,Windows
2023-05-07 21:27:07,13.2,72.1,Windows
2023-05-07 21:27:08,27.1,72.1,Windows
2023-05-07 21:27:09,22.5,72.1,Windows
2023-05-07 21:27:10,50.2,70.3,Windows
2023-05-07 21:27:11,19.8,70.3,Windows
2023-05-07 21:27:12,16.9,70.2,Windows
2023-05-07 21:27:13,0.0,70.2,Windows
2023-05-07 21:27:14,0.0,70.2,Windows
2023-05-07 21:27:15,3.4,70.2,Windows
2023-05-07 21:27:16,19.2,70.1,Windows
2023-05-07 21:27:17,20.7,70.2,Windows
2023-05-07 21:27:18,19.8,70.2,Windows
2023-05-07 21:27:19,49.6,71.0,Windows
2023-05-07 21:27:20,10.2,71.1,Windows
2023-05-07 21:27:21,15.8,70.9,Windows
2023-05-07 21:27:22,16.4,70.9,Windows
2023-05-07 21:27:23,9.6,70.7,Windows
2023-05-07 21:27:24,9.0,70.5,Windows
2023-05-07 21:27:25,0.4,70.4,Windows
2023-05-07 21:27:26,4.6,70.4,Windows
2023-05-07 21:27:27,17.8,70.5,Windows
2023-05-07 21:27:28,22.8,70.4,Windows
2023-05-07 21:27:29,21.5,70.3,Windows
2023-05-07 21:27:30,14.7,70.3,Windows
2023-05-07 21:27:31,15.5,70.3,Windows
2023-05-07 21:27:32,33.2,70.2,Windows
2023-05-07 21:27:33,59.1,72.9,Windows
2023-05-07 21:27:34,32.9,72.9,Windows
2023-05-07 21:27:35,46.5,73.5,Windows
2023-05-07 21:27:36,39.9,71.9,Windows
2023-05-07 21:27:37,5.5,71.9,Windows
2023-05-07 21:27:38,0.4,71.9,Windows
2023-05-07 21:27:39,11.3,71.9,Windows
2023-05-07 21:27:40,21.4,71.9,Windows
2023-05-07 21:27:41,24.5,71.9,Windows
2023-05-07 21:27:42,24.1,72.0,Windows
2023-05-07 21:27:43,18.9,72.0,Windows
