Time,CPU Usage,Memory Usage,OS
2023-05-07 18:26:03,100.0,69.9,Windows
2023-05-07 18:26:04,32.1,69.9,Windows
2023-05-07 18:26:05,18.6,70.2,Windows
2023-05-07 18:26:06,33.1,70.5,Windows
2023-05-07 18:26:07,52.3,71.0,Windows
2023-05-07 18:26:08,75.2,71.9,Windows
2023-05-07 18:26:09,17.1,71.9,Windows
2023-05-07 18:26:10,28.7,71.8,Windows
2023-05-07 18:26:11,21.1,71.7,Windows
2023-05-07 18:26:12,14.1,71.6,Windows
2023-05-07 18:26:13,22.6,70.9,Windows
2023-05-07 18:26:14,43.8,71.4,Windows
2023-05-07 18:26:15,3.5,71.5,Windows
2023-05-07 18:26:16,12.4,71.4,Windows
2023-05-07 18:26:17,16.4,71.4,Windows
2023-05-07 18:26:18,2.7,71.3,Windows
2023-05-07 18:26:19,9.3,70.9,Windows
2023-05-07 18:26:20,19.5,70.9,Windows
2023-05-07 18:26:21,24.5,70.9,Windows
2023-05-07 18:26:22,14.6,70.5,Windows
2023-05-07 18:26:23,16.3,69.7,Windows
2023-05-07 18:26:24,29.5,69.2,Windows
2023-05-07 18:26:25,10.8,68.0,Windows
2023-05-07 18:26:26,10.9,68.0,Windows
2023-05-07 18:26:27,12.9,67.9,Windows
2023-05-07 18:26:28,21.5,67.9,Windows
2023-05-07 18:26:29,5.8,67.8,Windows
2023-05-07 18:26:30,9.9,67.8,Windows
2023-05-07 18:26:31,28.0,67.8,Windows
2023-05-07 18:26:32,18.0,67.8,Windows
2023-05-07 18:26:33,8.9,67.8,Windows
2023-05-07 18:26:34,8.7,67.8,Windows
2023-05-07 18:26:35,13.3,67.8,Windows
2023-05-07 18:26:36,18.8,67.8,Windows
2023-05-07 18:26:37,11.5,66.8,Windows
2023-05-07 18:26:38,13.7,66.6,Windows
2023-05-07 18:26:39,10.9,66.5,Windows
2023-05-07 18:26:40,13.6,66.6,Windows
2023-05-07 18:26:41,10.0,66.2,Windows
2023-05-07 18:26:42,7.2,65.9,Windows
2023-05-07 18:26:43,14.8,65.7,Windows
2023-05-07 18:26:44,51.1,65.9,Windows
2023-05-07 18:26:45,13.7,65.8,Windows
2023-05-07 18:26:46,23.2,66.2,Windows
2023-05-07 18:26:47,31.4,67.1,Windows
2023-05-07 18:26:48,64.4,67.6,Windows
2023-05-07 18:26:49,15.6,67.6,Windows
2023-05-07 18:26:50,22.0,67.5,Windows
2023-05-07 18:26:51,16.4,67.5,Windows
2023-05-07 18:26:52,13.1,67.5,Windows
2023-05-07 18:26:53,14.0,67.3,Windows
2023-05-07 18:26:54,10.4,67.1,Windows
2023-05-07 18:26:55,63.3,70.1,Windows
2023-05-07 18:26:56,95.5,71.1,Windows
2023-05-07 18:26:57,46.1,70.9,Windows
2023-05-07 18:26:58,37.0,68.3,Windows
2023-05-07 18:26:59,17.5,68.3,Windows
2023-05-07 18:27:00,17.3,68.4,Windows
2023-05-07 18:27:01,16.7,68.3,Windows
2023-05-07 18:27:02,28.2,68.6,Windows
2023-05-07 18:27:03,11.4,68.5,Windows
2023-05-07 18:27:04,12.5,68.6,Windows
2023-05-07 18:27:05,15.7,68.6,Windows
2023-05-07 18:27:06,22.9,68.6,Windows
2023-05-07 18:27:07,16.1,68.6,Windows
2023-05-07 18:27:08,11.4,68.6,Windows
2023-05-07 18:27:09,9.7,68.5,Windows
2023-05-07 18:27:10,14.7,68.5,Windows
2023-05-07 18:27:11,16.3,68.5,Windows
2023-05-07 18:27:12,22.6,68.4,Windows
2023-05-07 18:27:13,0.8,68.4,Windows
2023-05-07 18:27:14,0.0,68.3,Windows
2023-05-07 18:27:15,0.0,68.3,Windows
2023-05-07 18:27:16,0.0,68.2,Windows
2023-05-07 18:27:17,3.1,68.1,Windows
2023-05-07 18:27:18,0.8,68.0,Windows
2023-05-07 18:27:19,0.0,68.0,Windows
2023-05-07 18:27:20,0.8,67.6,Windows
2023-05-07 18:27:21,0.0,67.5,Windows
2023-05-07 18:27:22,0.8,66.8,Windows
2023-05-07 18:27:23,1.1,66.7,Windows
2023-05-07 18:27:25,0.0,66.7,Windows
2023-05-07 18:27:26,0.0,66.7,Windows
2023-05-07 18:27:27,0.0,66.7,Windows
2023-05-07 18:27:28,0.0,66.6,Windows
2023-05-07 18:27:29,0.0,66.6,Windows
2023-05-07 18:27:30,0.0,66.6,Windows
2023-05-07 18:27:31,0.0,66.5,Windows
2023-05-07 18:27:32,0.0,66.5,Windows
2023-05-07 18:27:33,2.7,66.5,Windows
2023-05-07 18:27:34,0.0,66.5,Windows
2023-05-07 18:27:35,0.0,66.5,Windows
2023-05-07 18:27:36,0.0,66.4,Windows
2023-05-07 18:27:37,0.4,66.4,Windows
2023-05-07 18:27:38,0.4,66.4,Windows
2023-05-07 18:27:39,0.4,66.3,Windows
2023-05-07 18:27:40,0.0,66.3,Windows
2023-05-07 18:27:41,0.0,66.3,Windows
2023-05-07 18:27:42,0.0,66.3,Windows
2023-05-07 18:27:43,0.0,66.3,Windows
2023-05-07 18:27:44,0.4,66.2,Windows
2023-05-07 18:27:45,0.0,66.2,Windows
2023-05-07 18:27:46,0.0,66.2,Windows
2023-05-07 18:27:47,11.2,65.4,Windows
2023-05-07 18:27:48,21.2,66.2,Windows
2023-05-07 18:27:49,1.5,66.4,Windows
2023-05-07 18:27:50,8.9,66.4,Windows
2023-05-07 18:27:51,3.1,65.9,Windows
2023-05-07 18:27:52,0.4,65.9,Windows
2023-05-07 18:27:53,0.0,65.9,Windows
2023-05-07 18:27:54,0.0,65.9,Windows
2023-05-07 18:27:55,5.7,65.8,Windows
2023-05-07 18:27:56,11.6,65.8,Windows
2023-05-07 18:27:57,26.8,65.3,Windows
2023-05-07 18:27:58,27.1,65.2,Windows
2023-05-07 18:27:59,27.6,64.4,Windows
2023-05-07 18:28:00,8.0,64.4,Windows
2023-05-07 18:28:01,12.3,64.5,Windows
2023-05-07 18:28:02,15.0,64.4,Windows
2023-05-07 18:28:03,13.1,64.4,Windows
2023-05-07 18:28:04,13.6,64.4,Windows
2023-05-07 18:28:05,8.7,64.4,Windows
2023-05-07 18:28:06,14.9,64.4,Windows
2023-05-07 18:28:07,9.0,64.4,Windows
2023-05-07 18:28:08,10.6,64.5,Windows
2023-05-07 18:28:09,10.2,64.5,Windows
2023-05-07 18:28:10,10.0,64.4,Windows
2023-05-07 18:28:11,9.4,64.4,Windows
2023-05-07 18:28:12,9.7,64.4,Windows
2023-05-07 18:28:13,9.4,64.4,Windows
2023-05-07 18:28:14,7.5,64.3,Windows
2023-05-07 18:28:15,9.0,64.3,Windows
2023-05-07 18:28:16,10.5,64.3,Windows
2023-05-07 18:28:17,9.7,64.3,Windows
2023-05-07 18:28:18,11.6,64.1,Windows
2023-05-07 18:28:19,10.0,64.1,Windows
2023-05-07 18:28:20,10.1,64.0,Windows
2023-05-07 18:28:21,9.7,64.0,Windows
2023-05-07 18:28:22,7.9,64.0,Windows
2023-05-07 18:28:23,21.3,63.0,Windows
2023-05-07 18:28:24,2.3,62.9,Windows
2023-05-07 18:28:25,1.9,63.0,Windows
2023-05-07 18:28:26,7.3,63.0,Windows
2023-05-07 18:28:27,3.5,62.9,Windows
2023-05-07 18:28:28,0.8,62.8,Windows
2023-05-07 18:28:29,0.0,62.8,Windows
2023-05-07 18:28:30,1.5,62.7,Windows
2023-05-07 18:28:31,1.2,62.5,Windows
2023-05-07 18:28:32,0.0,62.5,Windows
2023-05-07 18:28:33,0.0,62.5,Windows
2023-05-07 18:28:34,0.0,62.5,Windows
2023-05-07 18:28:35,6.6,62.3,Windows
2023-05-07 18:28:36,0.4,62.4,Windows
2023-05-07 18:28:37,0.0,62.4,Windows
2023-05-07 18:28:38,8.3,62.3,Windows
2023-05-07 18:28:39,0.0,62.3,Windows
2023-05-07 18:28:40,0.0,62.3,Windows
2023-05-07 18:28:41,1.5,62.3,Windows
2023-05-07 18:28:42,0.0,62.3,Windows
2023-05-07 18:28:43,0.0,62.2,Windows
2023-05-07 18:28:44,0.0,62.2,Windows
2023-05-07 18:28:45,0.0,62.2,Windows
2023-05-07 18:28:46,0.8,62.2,Windows
2023-05-07 18:28:47,15.2,62.7,Windows
2023-05-07 18:28:48,8.6,62.9,Windows
2023-05-07 18:28:49,1.2,63.0,Windows
2023-05-07 18:28:50,0.0,63.0,Windows
2023-05-07 18:28:51,0.0,63.0,Windows
2023-05-07 18:28:52,1.9,63.0,Windows
2023-05-07 18:28:53,2.3,63.0,Windows
2023-05-07 18:28:54,4.2,63.0,Windows
2023-05-07 18:28:55,0.4,63.0,Windows
2023-05-07 18:28:56,0.0,63.0,Windows
2023-05-07 18:28:57,1.5,62.9,Windows
2023-05-07 18:28:58,1.5,62.9,Windows
2023-05-07 18:28:59,0.0,62.8,Windows
2023-05-07 18:29:00,1.5,62.8,Windows
2023-05-07 18:29:01,0.0,62.8,Windows
2023-05-07 18:29:02,0.0,62.8,Windows
2023-05-07 18:29:03,0.0,62.8,Windows
2023-05-07 18:29:04,1.2,62.8,Windows
2023-05-07 18:29:05,0.0,62.8,Windows
2023-05-07 18:29:06,0.0,62.8,Windows
2023-05-07 18:29:07,0.0,62.8,Windows
2023-05-07 18:29:08,0.0,62.8,Windows
2023-05-07 18:29:09,0.0,62.8,Windows
2023-05-07 18:29:10,0.0,62.8,Windows
2023-05-07 18:29:11,6.9,62.8,Windows
2023-05-07 18:29:12,22.8,62.1,Windows
2023-05-07 18:29:13,4.6,62.1,Windows
2023-05-07 18:29:14,0.0,62.1,Windows
2023-05-07 18:29:15,0.0,62.1,Windows
2023-05-07 18:29:16,0.0,62.1,Windows
2023-05-07 18:29:17,0.4,62.0,Windows
2023-05-07 18:29:18,0.8,61.7,Windows
2023-05-07 18:29:19,0.0,61.7,Windows
2023-05-07 18:29:20,1.6,61.7,Windows
2023-05-07 18:29:21,1.9,61.7,Windows
2023-05-07 18:29:22,1.2,61.0,Windows
2023-05-07 18:29:23,0.0,61.0,Windows
2023-05-07 18:29:24,0.0,61.0,Windows
2023-05-07 18:29:25,0.0,61.0,Windows
2023-05-07 18:29:26,0.0,61.0,Windows
2023-05-07 18:29:27,4.2,61.0,Windows
2023-05-07 18:29:28,0.8,61.0,Windows
