Time,CPU Usage,Memory Usage,OS
2023-05-07 14:54:09,75.0,71.9,Windows
2023-05-07 14:54:11,41.6,72.1,Windows
2023-05-07 14:54:12,55.2,73.4,Windows
2023-05-07 14:54:13,30.7,73.4,Windows
2023-05-07 14:54:14,28.2,73.7,Windows
2023-05-07 14:54:15,30.1,73.7,Windows
2023-05-07 14:54:16,31.4,73.7,Windows
2023-05-07 14:54:17,32.2,73.7,Windows
2023-05-07 14:54:18,35.7,73.6,Windows
2023-05-07 14:54:19,33.7,73.6,Windows
2023-05-07 14:54:20,35.5,73.7,Windows
2023-05-07 14:54:21,29.3,73.8,Windows
2023-05-07 14:54:22,34.4,73.7,Windows
2023-05-07 14:54:23,29.2,74.1,Windows
2023-05-07 14:54:24,29.3,74.4,Windows
2023-05-07 14:54:25,31.7,74.0,Windows
2023-05-07 14:54:26,38.3,74.5,Windows
2023-05-07 14:54:27,42.7,74.4,Windows
2023-05-07 14:54:28,37.5,73.5,Windows
2023-05-07 14:54:29,34.4,74.2,Windows
2023-05-07 14:54:30,38.8,73.3,Windows
2023-05-07 14:54:31,34.0,73.9,Windows
2023-05-07 14:54:32,30.4,73.2,Windows
2023-05-07 14:54:33,31.8,73.4,Windows
2023-05-07 14:54:34,31.8,72.7,Windows
2023-05-07 14:54:35,31.4,72.8,Windows
2023-05-07 14:54:36,32.3,73.5,Windows
2023-05-07 14:54:37,35.5,73.0,Windows
2023-05-07 14:54:38,29.5,73.6,Windows
2023-05-07 14:54:39,37.5,73.0,Windows
2023-05-07 14:54:40,40.3,73.8,Windows
2023-05-07 14:54:41,33.1,72.6,Windows
2023-05-07 14:54:42,41.9,72.5,Windows
2023-05-07 14:54:43,29.5,72.6,Windows
2023-05-07 14:54:44,31.5,72.7,Windows
2023-05-07 14:54:45,27.6,72.6,Windows
2023-05-07 14:54:46,30.7,72.5,Windows
2023-05-07 14:54:47,28.1,72.7,Windows
2023-05-07 14:54:48,33.3,72.6,Windows
2023-05-07 14:54:49,75.1,73.1,Windows
2023-05-07 14:54:50,33.0,73.3,Windows
2023-05-07 14:54:51,29.5,73.4,Windows
2023-05-07 14:54:52,30.5,73.4,Windows
2023-05-07 14:54:53,31.2,73.4,Windows
2023-05-07 14:54:54,29.6,73.2,Windows
2023-05-07 14:54:55,28.5,73.3,Windows
2023-05-07 14:54:56,28.6,73.3,Windows
2023-05-07 14:54:57,34.5,73.2,Windows
2023-05-07 14:54:58,60.1,74.0,Windows
2023-05-07 14:54:59,47.9,74.8,Windows
2023-05-07 14:55:00,32.8,75.0,Windows
