Time,CPU Usage,Memory Usage,OS
2023-05-07 14:54:05,0.0,71.7,Windows
2023-05-07 14:54:06,33.7,71.8,Windows
2023-05-07 14:54:07,28.2,71.7,Windows
2023-05-07 14:54:08,24.9,71.6,Windows
2023-05-07 14:54:09,46.7,71.7,Windows
2023-05-07 14:54:10,63.8,72.2,Windows
2023-05-07 14:54:11,46.7,72.6,Windows
2023-05-07 14:54:12,34.7,73.6,Windows
2023-05-07 14:54:13,28.8,73.7,Windows
2023-05-07 14:54:14,29.2,73.7,Windows
2023-05-07 14:54:15,30.3,73.7,Windows
2023-05-07 14:54:16,31.5,73.7,Windows
2023-05-07 14:54:17,31.1,73.8,Windows
2023-05-07 14:54:18,35.8,73.3,Windows
2023-05-07 14:54:19,40.2,73.7,Windows
2023-05-07 14:54:20,29.7,73.8,Windows
2023-05-07 14:54:21,29.6,73.8,Windows
2023-05-07 14:54:22,32.2,74.0,Windows
2023-05-07 14:54:23,29.0,74.5,Windows
2023-05-07 14:54:24,32.2,73.8,Windows
2023-05-07 14:54:25,36.1,74.1,Windows
2023-05-07 14:54:26,38.5,74.4,Windows
2023-05-07 14:54:27,42.1,73.4,Windows
2023-05-07 14:54:28,33.2,73.9,Windows
2023-05-07 14:54:29,38.6,73.4,Windows
2023-05-07 14:54:30,35.5,73.9,Windows
2023-05-07 14:54:31,34.5,73.4,Windows
2023-05-07 14:54:32,29.6,73.4,Windows
2023-05-07 14:54:33,31.0,72.7,Windows
2023-05-07 14:54:34,30.7,72.6,Windows
2023-05-07 14:54:35,31.6,73.3,Windows
2023-05-07 14:54:36,35.2,72.8,Windows
2023-05-07 14:54:37,32.8,73.1,Windows
2023-05-07 14:54:38,30.1,73.2,Windows
2023-05-07 14:54:39,44.7,73.3,Windows
2023-05-07 14:54:40,32.7,72.6,Windows
2023-05-07 14:54:41,43.4,72.5,Windows
2023-05-07 14:54:42,27.9,72.6,Windows
2023-05-07 14:54:43,34.4,72.7,Windows
2023-05-07 14:54:44,28.0,72.7,Windows
2023-05-07 14:54:45,28.8,72.5,Windows
2023-05-07 14:54:46,30.3,72.7,Windows
2023-05-07 14:54:47,28.0,72.7,Windows
2023-05-07 14:54:48,57.1,73.2,Windows
2023-05-07 14:54:50,51.8,73.2,Windows
2023-05-07 14:54:51,31.5,73.4,Windows
2023-05-07 14:54:52,26.1,73.4,Windows
2023-05-07 14:54:53,35.1,73.4,Windows
2023-05-07 14:54:54,28.2,73.4,Windows
2023-05-07 14:54:55,29.9,73.3,Windows
2023-05-07 14:54:56,28.7,73.3,Windows
2023-05-07 14:54:57,31.1,73.2,Windows
2023-05-07 14:54:58,50.8,73.7,Windows
2023-05-07 14:54:59,57.0,74.7,Windows
2023-05-07 14:55:00,35.7,74.9,Windows
2023-05-07 14:55:01,36.2,75.1,Windows
2023-05-07 14:55:02,31.5,75.1,Windows
2023-05-07 14:55:03,25.2,75.8,Windows
2023-05-07 14:55:04,26.2,75.8,Windows
2023-05-07 14:55:05,27.3,75.9,Windows
2023-05-07 14:55:06,27.1,74.2,Windows
2023-05-07 14:55:07,55.9,74.4,Windows
2023-05-07 14:55:08,63.3,74.6,Windows
2023-05-07 14:55:09,44.4,74.8,Windows
2023-05-07 14:55:10,29.2,75.1,Windows
2023-05-07 14:55:11,25.8,75.2,Windows
2023-05-07 14:55:12,27.1,75.9,Windows
2023-05-07 14:55:13,36.3,76.4,Windows
2023-05-07 14:55:14,42.9,75.5,Windows
2023-05-07 14:55:15,41.7,75.5,Windows
2023-05-07 14:55:16,53.7,75.4,Windows
2023-05-07 14:55:17,66.3,75.7,Windows
2023-05-07 14:55:18,52.3,74.7,Windows
2023-05-07 14:55:19,50.4,74.9,Windows
2023-05-07 14:55:20,54.2,74.3,Windows
2023-05-07 14:55:21,52.3,74.5,Windows
2023-05-07 14:55:22,62.4,74.5,Windows
2023-05-07 14:55:23,47.7,74.3,Windows
2023-05-07 14:55:24,56.0,74.2,Windows
2023-05-07 14:55:25,70.8,74.2,Windows
2023-05-07 14:55:26,57.1,74.1,Windows
2023-05-07 14:55:27,69.9,74.1,Windows
2023-05-07 14:55:28,59.1,74.1,Windows
2023-05-07 14:55:29,52.5,74.0,Windows
2023-05-07 14:55:30,61.8,74.1,Windows
2023-05-07 14:55:31,70.7,73.9,Windows
2023-05-07 14:55:32,77.7,74.1,Windows
2023-05-07 14:55:33,73.7,74.1,Windows
2023-05-07 14:55:34,60.5,73.5,Windows
2023-05-07 14:55:35,70.2,73.5,Windows
2023-05-07 14:55:36,82.1,73.6,Windows
2023-05-07 14:55:37,37.6,73.1,Windows
2023-05-07 14:55:38,24.9,73.1,Windows
2023-05-07 14:55:39,30.1,73.0,Windows
2023-05-07 14:55:40,27.9,73.0,Windows
2023-05-07 14:55:41,25.0,73.1,Windows
2023-05-07 14:55:42,31.2,73.0,Windows
2023-05-07 14:55:43,28.4,73.0,Windows
2023-05-07 14:55:44,38.4,72.9,Windows
2023-05-07 14:55:45,9.7,73.1,Windows
2023-05-07 14:55:46,24.9,73.0,Windows
2023-05-07 14:55:47,13.4,73.0,Windows
2023-05-07 14:55:48,16.6,73.0,Windows
2023-05-07 14:55:49,0.8,73.0,Windows
2023-05-07 14:55:50,1.2,72.9,Windows
2023-05-07 14:55:51,12.5,72.9,Windows
2023-05-07 14:55:52,11.8,72.9,Windows
2023-05-07 14:55:53,8.9,72.9,Windows
2023-05-07 14:55:54,15.2,72.9,Windows
2023-05-07 14:55:55,13.8,72.9,Windows
2023-05-07 14:55:56,0.0,72.9,Windows
2023-05-07 14:55:57,0.0,72.9,Windows
2023-05-07 14:55:58,20.7,73.4,Windows
2023-05-07 14:55:59,7.4,73.4,Windows
2023-05-07 14:56:00,1.2,73.4,Windows
2023-05-07 14:56:01,0.8,73.4,Windows
2023-05-07 14:56:02,0.0,73.4,Windows
2023-05-07 14:56:03,0.0,73.4,Windows
2023-05-07 14:56:04,0.0,73.4,Windows
2023-05-07 14:56:05,3.4,73.4,Windows
2023-05-07 14:56:06,16.4,73.4,Windows
2023-05-07 14:56:07,23.4,73.1,Windows
2023-05-07 14:56:08,14.9,72.7,Windows
2023-05-07 14:56:09,26.0,71.4,Windows
2023-05-07 14:56:10,15.8,68.3,Windows
2023-05-07 14:56:11,23.1,66.7,Windows
2023-05-07 14:56:12,19.3,66.3,Windows
2023-05-07 14:56:13,18.4,66.4,Windows
2023-05-07 14:56:14,0.4,66.4,Windows
2023-05-07 14:56:15,0.0,66.4,Windows
2023-05-07 14:56:16,0.0,66.4,Windows
2023-05-07 14:56:17,15.7,66.4,Windows
2023-05-07 14:56:18,40.6,66.4,Windows
2023-05-07 14:56:19,13.1,66.4,Windows
2023-05-07 14:56:20,21.1,66.4,Windows
2023-05-07 14:56:21,1.9,66.4,Windows
2023-05-07 14:56:22,6.2,66.6,Windows
2023-05-07 14:56:23,15.9,66.7,Windows
2023-05-07 14:56:24,18.2,66.1,Windows
2023-05-07 14:56:25,21.1,66.2,Windows
2023-05-07 14:56:26,21.8,66.2,Windows
2023-05-07 14:56:27,24.6,66.2,Windows
2023-05-07 14:56:28,12.3,65.8,Windows
2023-05-07 14:56:29,15.2,65.7,Windows
2023-05-07 14:56:30,20.7,65.7,Windows
2023-05-07 14:56:31,11.9,65.7,Windows
2023-05-07 14:56:32,8.0,65.7,Windows
2023-05-07 14:56:33,19.5,65.0,Windows
2023-05-07 14:56:34,16.2,65.1,Windows
2023-05-07 14:56:35,15.7,65.0,Windows
2023-05-07 14:56:36,12.4,65.0,Windows
2023-05-07 14:56:37,16.5,65.0,Windows
2023-05-07 14:56:38,10.5,65.0,Windows
2023-05-07 14:56:39,50.4,65.2,Windows
2023-05-07 14:56:40,28.8,65.6,Windows
2023-05-07 14:56:41,28.1,65.7,Windows
2023-05-07 14:56:42,35.0,66.7,Windows
2023-05-07 14:56:43,35.1,66.8,Windows
2023-05-07 14:56:44,65.6,68.4,Windows
2023-05-07 14:56:45,41.9,69.7,Windows
2023-05-07 14:56:46,76.6,70.0,Windows
2023-05-07 14:56:47,15.4,70.6,Windows
2023-05-07 14:56:48,7.3,70.6,Windows
2023-05-07 14:56:49,6.9,70.6,Windows
2023-05-07 14:56:50,19.1,70.6,Windows
2023-05-07 14:56:51,47.9,70.9,Windows
2023-05-07 14:56:52,17.5,71.2,Windows
2023-05-07 14:56:53,21.0,71.1,Windows
2023-05-07 14:56:54,21.5,71.5,Windows
2023-05-07 14:56:55,28.8,71.7,Windows
2023-05-07 14:56:56,21.1,71.8,Windows
2023-05-07 14:56:57,22.2,71.7,Windows
2023-05-07 14:56:58,43.2,74.7,Windows
2023-05-07 14:56:59,67.4,73.0,Windows
2023-05-07 14:57:00,44.0,73.2,Windows
2023-05-07 14:57:01,8.8,73.5,Windows
2023-05-07 14:57:02,9.4,73.5,Windows
2023-05-07 14:57:03,21.0,72.9,Windows
2023-05-07 14:57:04,9.2,73.1,Windows
2023-05-07 14:57:05,16.8,73.3,Windows
2023-05-07 14:57:06,28.5,73.2,Windows
2023-05-07 14:57:07,22.8,72.6,Windows
2023-05-07 14:57:08,9.1,72.6,Windows
2023-05-07 14:57:09,11.7,72.9,Windows
2023-05-07 14:57:10,11.7,73.0,Windows
2023-05-07 14:57:11,22.4,73.3,Windows
2023-05-07 14:57:12,17.9,72.9,Windows
2023-05-07 14:57:13,20.2,73.2,Windows
2023-05-07 14:57:15,20.7,73.5,Windows
2023-05-07 14:57:16,19.5,73.2,Windows
2023-05-07 14:57:17,13.1,73.5,Windows
2023-05-07 14:57:18,8.9,73.5,Windows
2023-05-07 14:57:19,27.3,73.3,Windows
2023-05-07 14:57:20,55.1,73.1,Windows
2023-05-07 14:57:21,47.9,73.3,Windows
2023-05-07 14:57:22,45.9,73.4,Windows
2023-05-07 14:57:23,42.9,74.2,Windows
2023-05-07 14:57:24,35.4,73.5,Windows
2023-05-07 14:57:25,21.2,73.6,Windows
2023-05-07 14:57:26,22.2,73.5,Windows
2023-05-07 14:57:27,16.2,73.6,Windows
2023-05-07 14:57:28,20.4,73.8,Windows
2023-05-07 14:57:29,10.9,73.8,Windows
2023-05-07 14:57:30,21.2,73.7,Windows
2023-05-07 14:57:31,7.1,73.8,Windows
2023-05-07 14:57:32,8.6,73.8,Windows
2023-05-07 14:57:33,13.0,73.6,Windows
